Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr03,9099648,9101619,Chr03,9112437,9115806,6,ZS03g0166100,ZS03g0166400
Chr03,9102960,9104587,Chr03,9112437,9115806,15,ZS03g0166200,ZS03g0166400
Chr03,9102960,9104587,Chr03,9119126,9121149,4,ZS03g0166200,ZS03g0166500
Chr03,9109053,9110772,Chr03,9119126,9121149,5,ZS03g0166200,ZS03g0166500
Chr03,9112437,9115806,Chr03,9131394,9133319,4,ZS03g0166400,ZS03g0166700
Chr03,9112437,9115806,Chr03,9175256,9176785,4,ZS03g0166400,ZS03g0167400
Chr03,9119126,9121149,Chr03,9175256,9176785,10,ZS03g0166500,ZS03g0167400
Chr03,9119126,9121149,Chr03,9181057,9182512,5,ZS03g0166500,ZS03g0167500
Chr03,9181057,9182512,Chr03,9199020,9200930,5,ZS03g0167500,ZS03g0167600
Chr03,9244875,9247518,Chr03,9261276,9262946,6,ZS03g0168200,ZS03g0168300
Chr03,9244875,9247518,Chr03,9289125,9294131,5,ZS03g0168200,ZS03g0168400
Chr03,9261276,9262946,Chr03,9289125,9294131,20,ZS03g0168300,ZS03g0168400
Chr03,9289125,9294131,Chr03,9339205,9342668,5,ZS03g0168400,ZS03g0169200
Chr03,9289125,9294131,Chr03,9424266,9427778,5,ZS03g0168400,ZS03g0170300
Chr03,9313702,9315930,Chr03,9339205,9342668,6,ZS03g0168800,ZS03g0169200
Chr03,9313702,9315930,Chr03,9350855,9352463,4,ZS03g0168800,ZS03g0169400
Chr03,9339205,9342668,Chr03,9350855,9352463,24,ZS03g0169200,ZS03g0169400
Chr03,9339205,9342668,Chr03,9357966,9360440,10,ZS03g0169200,ZS03g0169500
Chr03,9339205,9342668,Chr03,9424266,9427778,5,ZS03g0169200,ZS03g0170300
Chr03,9350855,9352463,Chr03,9372512,9374130,6,ZS03g0169400,ZS03g0169800
Chr03,9357966,9360440,Chr03,9372512,9374130,8,ZS03g0169500,ZS03g0169800
Chr03,9357966,9360440,Chr03,9424266,9427778,7,ZS03g0169500,ZS03g0170300
Chr03,9357966,9360440,Chr03,9460912,9463403,4,ZS03g0169500,ZS03g0171100
Chr03,9372512,9374130,Chr03,9424266,9427778,6,ZS03g0169800,ZS03g0170300
Chr03,9406937,9409283,Chr03,9424266,9427778,4,ZS03g0170100,ZS03g0170300
Chr03,9424266,9427778,Chr03,9440396,9442153,6,ZS03g0170300,ZS03g0170700
Chr03,9429292,9431190,Chr03,9440396,9442153,7,ZS03g0170500,ZS03g0170700
Chr03,9440396,9442153,Chr03,9460912,9463403,4,ZS03g0170700,ZS03g0171100
Chr03,9460912,9463403,Chr03,11005386,11008809,4,ZS03g0171100,ZS03g0204300
Chr03,9494521,9496771,Chr03,9514676,9516653,4,ZS03g0171700,ZS03g0172000
Chr03,9494521,9496771,Chr03,9555678,9560937,7,ZS03g0171700,ZS03g0172800
Chr03,9503188,9505128,Chr03,9514676,9516653,12,ZS03g0171700,ZS03g0172000
Chr03,9503188,9505128,Chr03,9555678,9560937,9,ZS03g0171700,ZS03g0172800
Chr03,9509304,9511220,Chr03,9555678,9560937,15,ZS03g0171900,ZS03g0172800
Chr03,9514676,9516653,Chr03,9544040,9545712,7,ZS03g0172000,ZS03g0172300
Chr03,9514676,9516653,Chr03,9555678,9560937,18,ZS03g0172000,ZS03g0172800
Chr03,9544040,9545712,Chr03,9555678,9560937,11,ZS03g0172300,ZS03g0172800
Chr03,9546189,9547730,Chr03,9555678,9560937,9,ZS03g0172500,ZS03g0172800
Chr03,9555678,9560937,Chr03,9564359,9565907,7,ZS03g0172800,ZS03g0173000
Chr03,9555678,9560937,Chr03,9574284,9575100,7,ZS03g0172800,ZS03g0173200
Chr03,9555678,9560937,Chr03,9583578,9585143,18,ZS03g0172800,ZS03g0173300
Chr03,9555678,9560937,Chr03,9629412,9631150,5,ZS03g0172800,ZS03g0173800
Chr03,9562026,9563156,Chr03,9574284,9575100,4,ZS03g0172900,ZS03g0173200
Chr03,9574284,9575100,Chr03,9583578,9585143,4,ZS03g0173200,ZS03g0173300
Chr03,9583578,9585143,Chr03,9618560,9619479,4,ZS03g0173300,ZS03g0173600
Chr03,9627139,9628408,Chr03,9639198,9640910,4,ZS03g0173700,ZS03g0173900
Chr03,9629412,9631150,Chr03,9639198,9640910,8,ZS03g0173800,ZS03g0173900
Chr03,9629412,9631150,Chr03,9676487,9677545,4,ZS03g0173800,ZS03g0174400
Chr03,9629412,9631150,Chr03,9678703,9681023,5,ZS03g0173800,ZS03g0174500
Chr03,9639198,9640910,Chr03,9648675,9649907,10,ZS03g0173900,ZS03g0174100
Chr03,9639198,9640910,Chr03,9676487,9677545,4,ZS03g0173900,ZS03g0174400
Chr03,9639198,9640910,Chr03,9678703,9681023,4,ZS03g0173900,ZS03g0174500
Chr03,9645747,9646904,Chr03,9678703,9681023,4,ZS03g0174000,ZS03g0174500
Chr03,9673022,9674496,Chr03,9684679,9686674,4,ZS03g0174300,ZS03g0174600
Chr03,9678703,9681023,Chr03,9706263,9709673,7,ZS03g0174500,ZS03g0175100
Chr03,9706263,9709673,Chr03,9724474,9725754,5,ZS03g0175100,ZS03g0175200
Chr03,9706263,9709673,Chr03,9757226,9760235,5,ZS03g0175100,ZS03g0175700
Chr03,9714163,9716246,Chr03,9724474,9725754,5,ZS03g0175100,ZS03g0175200
Chr03,9727837,9730623,Chr03,9776200,9778446,4,ZS03g0175400,ZS03g0175900
Chr03,9731621,9732971,Chr03,9757226,9760235,4,ZS03g0175500,ZS03g0175700
Chr03,9731621,9732971,Chr03,9776200,9778446,8,ZS03g0175500,ZS03g0175900
Chr03,9757226,9760235,Chr03,9776200,9778446,6,ZS03g0175700,ZS03g0175900
Chr03,9757226,9760235,Chr03,9809993,9811546,4,ZS03g0175700,ZS03g0176400
Chr03,9776200,9778446,Chr03,9787453,9788972,7,ZS03g0175900,ZS03g0176100
Chr03,9776200,9778446,Chr03,9809993,9811546,8,ZS03g0175900,ZS03g0176400
Chr03,9795547,9796795,Chr03,9809993,9811546,5,ZS03g0176300,ZS03g0176400
Chr03,9809993,9811546,Chr03,9817319,9818990,4,ZS03g0176400,ZS03g0176500
Chr03,9817319,9818990,Chr03,9830406,9831728,4,ZS03g0176500,ZS03g0176700
Chr03,9830406,9831728,Chr03,9861475,9864064,4,ZS03g0176700,ZS03g0177200
Chr03,9840743,9842759,Chr03,9854974,9856614,5,ZS03g0176800,ZS03g0177000
Chr03,9840743,9842759,Chr03,9861475,9864064,7,ZS03g0176800,ZS03g0177200
Chr03,9861475,9864064,Chr03,9880018,9881825,6,ZS03g0177200,ZS03g0177600
Chr03,9861475,9864064,Chr03,9903458,9904847,4,ZS03g0177200,ZS03g0177600
Chr03,9903458,9904847,Chr03,9925768,9927379,4,ZS03g0177600,ZS03g0178000
Chr03,9905261,9906827,Chr03,9915244,9915880,6,ZS03g0177700,ZS03g0177900
Chr03,9905261,9906827,Chr03,9925768,9927379,7,ZS03g0177700,ZS03g0178000
Chr03,9905261,9906827,Chr03,9930604,9933290,8,ZS03g0177700,ZS03g0178200
Chr03,9910208,9911576,Chr03,9925768,9927379,12,ZS03g0177800,ZS03g0178000
Chr03,9910208,9911576,Chr03,9930604,9933290,7,ZS03g0177800,ZS03g0178200
Chr03,9915244,9915880,Chr03,9925768,9927379,7,ZS03g0177900,ZS03g0178000
Chr03,9915244,9915880,Chr03,9930604,9933290,4,ZS03g0177900,ZS03g0178200
Chr03,9930604,9933290,Chr03,9954632,9956521,7,ZS03g0178200,ZS03g0178500
Chr03,9946270,9947443,Chr03,9954632,9956521,5,ZS03g0178400,ZS03g0178500
Chr03,1001583,1001724,Chr03,10028461,10030683,4,ZS03g0179400,ZS03g0179500
Chr03,1003658,1003787,Chr03,10067135,10068201,4,ZS03g0179600,ZS03g0180300
Chr03,1003658,1003787,Chr03,10080497,10081913,5,ZS03g0179600,ZS03g0180600
Chr03,1005830,1006003,Chr03,10067135,10068201,4,ZS03g0180100,ZS03g0180300
Chr03,1005830,1006003,Chr03,10069499,10070420,5,ZS03g0180100,ZS03g0180400
Chr03,1006713,1006820,Chr03,10080497,10081913,6,ZS03g0180300,ZS03g0180600
Chr03,1006713,1006820,Chr03,10238608,10241194,6,ZS03g0180300,ZS03g0182400
Chr03,1006949,1007042,Chr03,10080497,10081913,8,ZS03g0180400,ZS03g0180600
Chr03,1006949,1007042,Chr03,10083205,10084542,5,ZS03g0180400,ZS03g0180700
Chr03,1008049,1008191,Chr03,10094636,10096467,5,ZS03g0180600,ZS03g0180900
Chr03,1008049,1008191,Chr03,10115920,10117854,4,ZS03g0180600,ZS03g0181200
Chr03,1008320,1008454,Chr03,10094636,10096467,5,ZS03g0180700,ZS03g0180900
Chr03,1009463,1009646,Chr03,10104656,10106557,11,ZS03g0180900,ZS03g0181000
Chr03,1009463,1009646,Chr03,10115920,10117854,8,ZS03g0180900,ZS03g0181200
Chr03,1010465,1010655,Chr03,10115920,10117854,11,ZS03g0181000,ZS03g0181200
Chr03,1010465,1010655,Chr03,10175542,10178154,4,ZS03g0181000,ZS03g0181800
Chr03,1011592,1011785,Chr03,10175542,10178154,4,ZS03g0181200,ZS03g0181800
Chr03,1017554,1017815,Chr03,10191173,10192415,5,ZS03g0181800,ZS03g0181900
Chr03,1023860,1024119,Chr03,10253848,10256134,13,ZS03g0182400,ZS03g0182600
Chr03,1023860,1024119,Chr03,10262238,10263625,7,ZS03g0182400,ZS03g0182700
Chr03,1023860,1024119,Chr03,10279136,10281864,4,ZS03g0182400,ZS03g0182800
Chr03,1023860,1024119,Chr03,10283857,10285542,7,ZS03g0182400,ZS03g0182900
Chr03,1025384,1025613,Chr03,10279136,10281864,5,ZS03g0182600,ZS03g0182800
Chr03,1026223,1026362,Chr03,10279136,10281864,7,ZS03g0182700,ZS03g0182800
Chr03,1026223,1026362,Chr03,10283857,10285542,5,ZS03g0182700,ZS03g0182900
Chr03,1027913,1028186,Chr03,10303638,10305338,4,ZS03g0182800,ZS03g0183100
Chr03,1030363,1030533,Chr03,10313476,10315908,8,ZS03g0183100,ZS03g0183300
Chr03,1033491,1033637,Chr03,10354440,10355338,4,ZS03g0183900,ZS03g0184400
Chr03,1038172,1038455,Chr03,10389488,10391056,5,ZS03g0184800,ZS03g0184900
Chr03,1041800,1042018,Chr03,10428889,10430997,7,ZS03g0185400,ZS03g0185500
Chr03,1041800,1042018,Chr03,10451301,10456101,4,ZS03g0185400,ZS03g0185900
Chr03,1042888,1043099,Chr03,10438687,10440026,7,ZS03g0185500,ZS03g0185700
Chr03,1042888,1043099,Chr03,10451301,10456101,4,ZS03g0185500,ZS03g0185900
Chr03,1043716,1043860,Chr03,10451301,10456101,5,ZS03g0185700,ZS03g0185900
Chr03,1043868,1044002,Chr03,10451301,10456101,11,ZS03g0185700,ZS03g0185900
Chr03,1043868,1044002,Chr03,10465237,10467920,4,ZS03g0185700,ZS03g0186300
Chr03,1043868,1044002,Chr03,10487121,10488323,4,ZS03g0185700,ZS03g0186900
Chr03,1045130,1045610,Chr03,10465237,10467920,23,ZS03g0185900,ZS03g0186300
Chr03,1045130,1045610,Chr03,10481304,10484119,7,ZS03g0185900,ZS03g0186700
Chr03,1045130,1045610,Chr03,10485255,10486509,4,ZS03g0185900,ZS03g0186800
Chr03,1045130,1045610,Chr03,10491303,10492595,6,ZS03g0185900,ZS03g0186900
Chr03,1045677,1045744,Chr03,10465237,10467920,6,ZS03g0186000,ZS03g0186300
Chr03,1046523,1046792,Chr03,10474984,10475829,6,ZS03g0186300,ZS03g0186600
Chr03,1046523,1046792,Chr03,10481304,10484119,15,ZS03g0186300,ZS03g0186700
Chr03,1046523,1046792,Chr03,10485255,10486509,4,ZS03g0186300,ZS03g0186800
Chr03,1047401,1047437,Chr03,10481304,10484119,4,ZS03g0186500,ZS03g0186700
Chr03,1047498,1047582,Chr03,10485255,10486509,6,ZS03g0186600,ZS03g0186800
Chr03,1047498,1047582,Chr03,10487121,10488323,4,ZS03g0186600,ZS03g0186900
Chr03,1048130,1048411,Chr03,10491303,10492595,4,ZS03g0186700,ZS03g0186900
Chr03,1048130,1048411,Chr03,10496982,10498026,5,ZS03g0186700,ZS03g0187000
Chr03,1049698,1049802,Chr03,10524031,10525003,5,ZS03g0187000,ZS03g0187300
Chr03,1051201,1051423,Chr03,10524031,10525003,5,ZS03g0187200,ZS03g0187300
Chr03,1055272,1055417,Chr03,10564512,10565546,4,ZS03g0187800,ZS03g0188000
Chr03,1055272,1055417,Chr03,10608906,10610746,4,ZS03g0187800,ZS03g0188500
Chr03,1061811,1062010,Chr03,10634654,10635905,4,ZS03g0188700,ZS03g0188800
Chr03,1061811,1062010,Chr03,10639405,10641727,4,ZS03g0188700,ZS03g0188900
Chr03,1062199,1062341,Chr03,10634654,10635905,7,ZS03g0188700,ZS03g0188800
Chr03,1062199,1062341,Chr03,10639405,10641727,6,ZS03g0188700,ZS03g0188900
Chr03,1063465,1063590,Chr03,10646538,10649022,8,ZS03g0188800,ZS03g0189200
Chr03,1063465,1063590,Chr03,10661298,10663150,4,ZS03g0188800,ZS03g0189600
Chr03,1063940,1064172,Chr03,10661298,10663150,7,ZS03g0188900,ZS03g0189600
Chr03,1063940,1064172,Chr03,10671528,10674666,4,ZS03g0188900,ZS03g0189800
Chr03,1064653,1064902,Chr03,10657398,10659590,6,ZS03g0189200,ZS03g0189500
Chr03,1064653,1064902,Chr03,10661298,10663150,8,ZS03g0189200,ZS03g0189600
Chr03,1065739,1065959,Chr03,10671528,10674666,4,ZS03g0189500,ZS03g0189800
Chr03,1066129,1066315,Chr03,10671528,10674666,15,ZS03g0189600,ZS03g0189800
Chr03,1066129,1066315,Chr03,10686889,10689143,5,ZS03g0189600,ZS03g0190000
Chr03,1067152,1067466,Chr03,10694780,10696391,5,ZS03g0189800,ZS03g0190100
Chr03,1067152,1067466,Chr03,10738367,10741353,4,ZS03g0189800,ZS03g0191100
Chr03,1068688,1068914,Chr03,10694780,10696391,4,ZS03g0190000,ZS03g0190100
Chr03,1069478,1069639,Chr03,10711411,10713365,4,ZS03g0190100,ZS03g0190600
Chr03,1071141,1071336,Chr03,10722233,10724239,7,ZS03g0190600,ZS03g0190700
Chr03,1072223,1072423,Chr03,10731111,10734372,4,ZS03g0190700,ZS03g0190800
Chr03,1073488,1073633,Chr03,10751951,10753519,4,ZS03g0191000,ZS03g0191300
Chr03,1073836,1074135,Chr03,10749526,10751139,15,ZS03g0191100,ZS03g0191300
Chr03,1073836,1074135,Chr03,10751951,10753519,4,ZS03g0191100,ZS03g0191300
Chr03,1087044,1087243,Chr03,10886039,10887299,4,ZS03g0202300,ZS03g0202500
Chr03,1087044,1087243,Chr03,10887593,10888934,4,ZS03g0202300,ZS03g0202600
Chr03,1087284,1087396,Chr03,10886039,10887299,4,ZS03g0202300,ZS03g0202500
Chr03,1088759,1088893,Chr03,10900427,10902309,4,ZS03g0202600,ZS03g0202900
Chr03,1092935,1093070,Chr03,10960150,10962259,9,ZS03g0203000,ZS03g0203500
Chr03,1094447,1094566,Chr03,10960150,10962259,4,ZS03g0203000,ZS03g0203500
Chr03,1096015,1096225,Chr03,10979018,10980396,4,ZS03g0203500,ZS03g0203800
Chr03,1096525,1096669,Chr03,11005386,11008809,5,ZS03g0203600,ZS03g0204300
Chr03,1097901,1098039,Chr03,10987834,10991213,4,ZS03g0203800,ZS03g0203900
Chr03,1098602,1098728,Chr03,11005386,11008809,5,ZS03g0203900,ZS03g0204300
Chr03,1098602,1098728,Chr03,11009878,11011424,4,ZS03g0203900,ZS03g0204400
Chr03,1098783,1099121,Chr03,11005386,11008809,10,ZS03g0203900,ZS03g0204300
Chr03,1099634,1099836,Chr03,11005386,11008809,9,ZS03g0204000,ZS03g0204300
Chr03,1100538,1100880,Chr03,11015677,11017036,6,ZS03g0204300,ZS03g0204500
Chr03,1100538,1100880,Chr03,11031135,11032494,4,ZS03g0204300,ZS03g0204700
Chr03,1100987,1101142,Chr03,11024425,11026733,10,ZS03g0204400,ZS03g0204600
Chr03,1101567,1101703,Chr03,11024425,11026733,7,ZS03g0204500,ZS03g0204600
Chr03,1101567,1101703,Chr03,11031135,11032494,7,ZS03g0204500,ZS03g0204700
Chr03,1101567,1101703,Chr03,11036020,11037490,4,ZS03g0204500,ZS03g0204800
Chr03,1103113,1103249,Chr03,11043106,11044930,6,ZS03g0204700,ZS03g0205000
Chr03,1104310,1104493,Chr03,11057809,11059181,4,ZS03g0205000,ZS03g0205200
Chr03,1105247,1105373,Chr03,11066954,11068961,5,ZS03g0205100,ZS03g0205300
Chr03,1105780,1105918,Chr03,11066954,11068961,10,ZS03g0205200,ZS03g0205300
Chr03,1111540,1111780,Chr03,11129896,11131041,4,ZS03g0205900,ZS03g0206100
Chr03,1111540,1111780,Chr03,11136563,11137985,5,ZS03g0205900,ZS03g0206300
Chr03,1111540,1111780,Chr03,11139288,11140809,7,ZS03g0205900,ZS03g0206400
Chr03,1113656,1113798,Chr03,11154571,11156374,5,ZS03g0206300,ZS03g0206600
Chr03,1113928,1114080,Chr03,11149389,11150939,4,ZS03g0206400,ZS03g0206500
Chr03,1113928,1114080,Chr03,11161746,11164554,4,ZS03g0206400,ZS03g0206900
Chr03,1114938,1115093,Chr03,11161746,11164554,4,ZS03g0206500,ZS03g0206900
Chr03,1115457,1115637,Chr03,11161746,11164554,7,ZS03g0206600,ZS03g0206900
Chr03,1115457,1115637,Chr03,11173201,11174680,12,ZS03g0206600,ZS03g0207300
Chr03,1115851,1115981,Chr03,11173201,11174680,4,ZS03g0206700,ZS03g0207300
Chr03,1116174,1116455,Chr03,11173201,11174680,20,ZS03g0206900,ZS03g0207300
Chr03,1124371,1124485,Chr03,11253152,11254511,5,ZS03g0208100,ZS03g0208400
Chr03,1131150,1131269,Chr03,11319986,11321440,8,ZS03g0209100,ZS03g0209200
Chr03,1146352,1146467,Chr03,11479357,11481056,4,ZS03g0211000,ZS03g0211200
Chr03,1147935,1148105,Chr03,11489536,11490669,6,ZS03g0211200,ZS03g0211300
Chr03,1155856,1155982,Chr03,11590788,11592281,4,ZS03g0212050,ZS03g0212200
Chr03,1156392,1156532,Chr03,11590788,11592281,7,ZS03g0212100,ZS03g0212200
Chr03,1156392,1156532,Chr03,11605672,11607789,8,ZS03g0212100,ZS03g0212400
Chr03,1159078,1159228,Chr03,11605672,11607789,4,ZS03g0212200,ZS03g0212400
Chr03,1159078,1159228,Chr03,11624302,11628388,4,ZS03g0212200,ZS03g0212800
Chr03,1160567,1160778,Chr03,11624302,11628388,24,ZS03g0212400,ZS03g0212800
Chr03,1160567,1160778,Chr03,11982664,11985256,5,ZS03g0212400,ZS03g0219000
Chr03,1162430,1162838,Chr03,11643844,11645096,18,ZS03g0212800,ZS03g0213200
Chr03,1162430,1162838,Chr03,11723568,11726364,6,ZS03g0212800,ZS03g0214400
Chr03,1169584,1169788,Chr03,11706086,11707270,4,ZS03g0213800,ZS03g0214000
Chr03,1171046,1171184,Chr03,11723568,11726364,18,ZS03g0214200,ZS03g0214400
Chr03,1171046,1171184,Chr03,11737586,11738873,6,ZS03g0214200,ZS03g0214600
Chr03,1171046,1171184,Chr03,11763289,11765482,4,ZS03g0214200,ZS03g0215200
Chr03,1172356,1172636,Chr03,11737586,11738873,9,ZS03g0214400,ZS03g0214600
Chr03,1173758,1173887,Chr03,11763289,11765482,6,ZS03g0214600,ZS03g0215200
Chr03,1174468,1174657,Chr03,11761534,11762755,6,ZS03g0214700,ZS03g0215000
Chr03,1174468,1174657,Chr03,11763289,11765482,9,ZS03g0214700,ZS03g0215200
Chr03,1174468,1174657,Chr03,11888018,11891910,4,ZS03g0214700,ZS03g0217500
Chr03,1176153,1176275,Chr03,11791357,11793070,4,ZS03g0215000,ZS03g0215900
Chr03,1176153,1176275,Chr03,11846755,11848719,4,ZS03g0215000,ZS03g0217000
Chr03,1176328,1176548,Chr03,11786338,11787509,6,ZS03g0215200,ZS03g0215800
Chr03,1176328,1176548,Chr03,11846755,11848719,5,ZS03g0215200,ZS03g0217000
Chr03,1177443,1177596,Chr03,11786338,11787509,5,ZS03g0215300,ZS03g0215800
Chr03,1177443,1177596,Chr03,11796927,11798648,4,ZS03g0215300,ZS03g0216000
Chr03,1178633,1178750,Chr03,11828835,11834490,4,ZS03g0215800,ZS03g0216600
Chr03,1179135,1179307,Chr03,11806327,11807583,11,ZS03g0215900,ZS03g0216100
Chr03,1179135,1179307,Chr03,11828835,11834490,5,ZS03g0215900,ZS03g0216600
Chr03,1179692,1179864,Chr03,11806327,11807583,7,ZS03g0216000,ZS03g0216100
Chr03,1179692,1179864,Chr03,11828835,11834490,4,ZS03g0216000,ZS03g0216600
Chr03,1182883,1183449,Chr03,11841591,11843418,5,ZS03g0216600,ZS03g0216900
Chr03,1182883,1183449,Chr03,11846755,11848719,9,ZS03g0216600,ZS03g0217000
Chr03,1182883,1183449,Chr03,11868906,11870772,12,ZS03g0216600,ZS03g0217300
Chr03,1184159,1184341,Chr03,11859310,11860496,4,ZS03g0216900,ZS03g0217100
Chr03,1184159,1184341,Chr03,11888018,11891910,4,ZS03g0216900,ZS03g0217500
Chr03,1184675,1184871,Chr03,11859310,11860496,10,ZS03g0217000,ZS03g0217100
Chr03,1184675,1184871,Chr03,11868906,11870772,11,ZS03g0217000,ZS03g0217300
Chr03,1184675,1184871,Chr03,11888018,11891910,4,ZS03g0217000,ZS03g0217500
Chr03,1185931,1186049,Chr03,11868906,11870772,7,ZS03g0217100,ZS03g0217300
Chr03,1186890,1187077,Chr03,11888018,11891910,11,ZS03g0217300,ZS03g0217500
Chr03,1186890,1187077,Chr03,11903519,11905568,4,ZS03g0217300,ZS03g0217700
Chr03,1187208,1187296,Chr03,11888018,11891910,16,ZS03g0217400,ZS03g0217500
Chr03,1187208,1187296,Chr03,11903519,11905568,4,ZS03g0217400,ZS03g0217700
Chr03,1188801,1189191,Chr03,11903519,11905568,5,ZS03g0217500,ZS03g0217700
Chr03,1188801,1189191,Chr03,11908266,11910021,5,ZS03g0217500,ZS03g0217800
Chr03,1188801,1189191,Chr03,11918698,11920754,7,ZS03g0217500,ZS03g0218000
Chr03,1190351,1190556,Chr03,11914791,11915837,5,ZS03g0217700,ZS03g0217900
Chr03,1190826,1191002,Chr03,11918698,11920754,7,ZS03g0217800,ZS03g0218000
Chr03,1191869,1192075,Chr03,12015635,12018119,7,ZS03g0218000,ZS03g0219200
Chr03,1194393,1194486,Chr03,11982664,11985256,5,ZS03g0218700,ZS03g0219000
Chr03,1198266,1198525,Chr03,12002692,12004105,7,ZS03g0219000,ZS03g0219100
Chr03,1200269,1200410,Chr03,12015635,12018119,16,ZS03g0219100,ZS03g0219200
Chr03,1200269,1200410,Chr03,12025264,12026508,9,ZS03g0219100,ZS03g0219400
Chr03,1201563,1201811,Chr03,12025264,12026508,9,ZS03g0219200,ZS03g0219400
Chr03,1202526,1202650,Chr03,12033717,12036195,4,ZS03g0219400,ZS03g0219600
Chr03,1213195,1213368,Chr03,12150500,12153704,8,ZS03g0220900,ZS03g0221000
Chr03,1215050,1215370,Chr03,12172006,12175255,4,ZS03g0221000,ZS03g0221100
Chr03,1219827,1220028,Chr03,12209513,12211140,6,ZS03g0221400,ZS03g0221500
Chr03,1219827,1220028,Chr03,12217665,12218882,5,ZS03g0221400,ZS03g0221600
Chr03,1219827,1220028,Chr03,12229011,12230525,4,ZS03g0221400,ZS03g0221700
Chr03,1221766,1221888,Chr03,12229011,12230525,6,ZS03g0221600,ZS03g0221700
Chr03,1222901,1223052,Chr03,12247544,12249481,4,ZS03g0221700,ZS03g0221900
Chr03,1222901,1223052,Chr03,12263806,12265028,4,ZS03g0221700,ZS03g0222000
Chr03,1224754,1224948,Chr03,12285493,12287619,6,ZS03g0221900,ZS03g0222400
Chr03,1228096,1228242,Chr03,12292410,12293664,6,ZS03g0222300,ZS03g0222500
Chr03,1228549,1228761,Chr03,12369541,12371998,5,ZS03g0222400,ZS03g0223600
Chr03,1232650,1232780,Chr03,12340242,12341516,5,ZS03g0222800,ZS03g0223200
Chr03,1235693,1235914,Chr03,12369541,12371998,7,ZS03g0223500,ZS03g0223600
Chr03,1235693,1235914,Chr03,12376837,12377893,5,ZS03g0223500,ZS03g0223700
Chr03,1238190,1238369,Chr03,12403149,12404859,5,ZS03g0223800,ZS03g0224300
Chr03,1238966,1239058,Chr03,12403149,12404859,6,ZS03g0224000,ZS03g0224300
Chr03,1239636,1239809,Chr03,12407611,12408994,6,ZS03g0224100,ZS03g0224400
Chr03,1240314,1240485,Chr03,12414893,12417061,4,ZS03g0224300,ZS03g0224600
Chr03,1240314,1240485,Chr03,12416961,12418569,4,ZS03g0224300,ZS03g0224600
Chr03,1240314,1240485,Chr03,12419598,12420025,5,ZS03g0224300,ZS03g0224700
Chr03,1240761,1240899,Chr03,12416961,12418569,4,ZS03g0224400,ZS03g0224600
Chr03,1241489,1241706,Chr03,12433393,12435190,4,ZS03g0224600,ZS03g0224900
Chr03,1241489,1241706,Chr03,12486888,12488364,4,ZS03g0224600,ZS03g0225900
Chr03,1241696,1241856,Chr03,12433393,12435190,4,ZS03g0224600,ZS03g0224900
Chr03,1248688,1248836,Chr03,12496092,12498954,8,ZS03g0225900,ZS03g0226000
Chr03,1252121,1252247,Chr03,12535347,12538316,4,ZS03g0226300,ZS03g0226600
Chr03,1253293,1253559,Chr03,12546526,12547918,4,ZS03g0226600,ZS03g0226800
Chr03,1253534,1253831,Chr03,12546526,12547918,4,ZS03g0226600,ZS03g0226800
Chr03,1254652,1254791,Chr03,12557714,12559031,5,ZS03g0226800,ZS03g0226900
Chr03,1256610,1256738,Chr03,12604272,12606380,5,ZS03g0227000,ZS03g0227700
Chr03,1257043,1257154,Chr03,12604272,12606380,5,ZS03g0227100,ZS03g0227700
Chr03,1263061,1263185,Chr03,12640663,12642000,9,ZS03g0228000,ZS03g0228200
Chr03,1264066,1264200,Chr03,12655447,12656709,9,ZS03g0228200,ZS03g0228400
Chr03,1270998,1271168,Chr03,12722232,12723402,5,ZS03g0238900,ZS03g0239000
Chr03,1270998,1271168,Chr03,12731541,12734524,7,ZS03g0238900,ZS03g0239300
Chr03,1272223,1272340,Chr03,12731541,12734524,8,ZS03g0239000,ZS03g0239300
Chr03,1273154,1273452,Chr03,12769219,12771952,6,ZS03g0239300,ZS03g0239700
Chr03,1276921,1277195,Chr03,12806289,12807174,4,ZS03g0239700,ZS03g0240000
Chr03,1281403,1281589,Chr03,12823092,12824338,7,ZS03g0240100,ZS03g0240200
Chr03,1281403,1281589,Chr03,12833870,12835605,5,ZS03g0240100,ZS03g0240300
Chr03,1282309,1282433,Chr03,12833870,12835605,6,ZS03g0240200,ZS03g0240300
Chr03,1298804,1298987,Chr03,12996560,12998595,5,ZS03g0241800,ZS03g0242000
Chr03,1298804,1298987,Chr03,13026590,13029173,6,ZS03g0241800,ZS03g0242500
Chr03,1298804,1298987,Chr03,13029112,13031563,4,ZS03g0241800,ZS03g0242600
Chr03,1299656,1299859,Chr03,13010229,13011559,4,ZS03g0242000,ZS03g0242200
Chr03,1299656,1299859,Chr03,13026590,13029173,6,ZS03g0242000,ZS03g0242500
Chr03,1299656,1299859,Chr03,13029112,13031563,6,ZS03g0242000,ZS03g0242600
Chr03,1299656,1299859,Chr03,13041139,13043376,4,ZS03g0242000,ZS03g0242800
Chr03,1300311,1300422,Chr03,13026590,13029173,4,ZS03g0242100,ZS03g0242500
Chr03,1300311,1300422,Chr03,13029112,13031563,4,ZS03g0242100,ZS03g0242600
Chr03,1301022,1301155,Chr03,13026590,13029173,13,ZS03g0242200,ZS03g0242500
Chr03,1301022,1301155,Chr03,13029112,13031563,7,ZS03g0242200,ZS03g0242600
