Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr02,3301687,3313601,Chr09,14302126,14309764,12,ZS02g0068600,ZS09g0309400
Chr02,3301687,3313601,Chr09,14917320,14926807,7,ZS02g0068600,ZS09g0320500
Chr02,3301687,3313601,Chr09,16170150,16186584,10,ZS02g0068600,ZS09g0340300
Chr02,3301687,3313601,Chr09,17855484,17860527,14,ZS02g0068600,ZS09g0367400
Chr02,3301687,3313601,Chr09,19402185,19412716,10,ZS02g0068600,ZS09g0414300
Chr02,3438820,3446617,Chr09,8391491,8403305,7,ZS02g0070700,ZS09g0187900
Chr02,3438820,3446617,Chr09,12792143,12799598,8,ZS02g0070700,ZS09g0278100
Chr02,3438820,3446617,Chr09,13279014,13285384,11,ZS02g0070700,ZS09g0286500
Chr02,3438820,3446617,Chr09,17855484,17860527,8,ZS02g0070700,ZS09g0367400
Chr02,3438820,3446617,Chr09,18207694,18219848,7,ZS02g0070700,ZS09g0373800
Chr02,4381197,4389606,Chr09,1060965,1078389,36,ZS02g0095200,ZS09g0027200
Chr02,4381197,4389606,Chr09,2037656,2048432,11,ZS02g0095200,ZS09g0043100
Chr02,4381197,4389606,Chr09,8391491,8403305,10,ZS02g0095200,ZS09g0187900
Chr02,4381197,4389606,Chr09,8497158,8503494,11,ZS02g0095200,ZS09g0188900
Chr02,4381197,4389606,Chr09,10624376,10629737,11,ZS02g0095200,ZS09g0221700
Chr02,4381197,4389606,Chr09,10657060,10660660,13,ZS02g0095200,ZS09g0222000
Chr02,4381197,4389606,Chr09,10741672,10746882,9,ZS02g0095200,ZS09g0233000
Chr02,4381197,4389606,Chr09,12295561,12306058,13,ZS02g0095200,ZS09g0270100
Chr02,4381197,4389606,Chr09,12452629,12456292,7,ZS02g0095200,ZS09g0272600
Chr02,4381197,4389606,Chr09,12511544,12518561,8,ZS02g0095200,ZS09g0273700
Chr02,4381197,4389606,Chr09,12792143,12799598,21,ZS02g0095200,ZS09g0278100
Chr02,4381197,4389606,Chr09,12897012,12897915,6,ZS02g0095200,ZS09g0278800
Chr02,4381197,4389606,Chr09,14169401,14183323,11,ZS02g0095200,ZS09g0307600
Chr02,4381197,4389606,Chr09,14286399,14294799,8,ZS02g0095200,ZS09g0309200
Chr02,4381197,4389606,Chr09,14302126,14309764,12,ZS02g0095200,ZS09g0309400
Chr02,4381197,4389606,Chr09,15244956,15248714,7,ZS02g0095200,ZS09g0324900
Chr02,4381197,4389606,Chr09,16170150,16186584,10,ZS02g0095200,ZS09g0340300
Chr02,4381197,4389606,Chr09,17037449,17044546,8,ZS02g0095200,ZS09g0355100
Chr02,4381197,4389606,Chr09,17855484,17860527,8,ZS02g0095200,ZS09g0367400
Chr02,5077474,5083399,Chr09,11535609,11556988,6,ZS02g0105400,ZS09g0249100
Chr02,5089574,5094251,Chr09,1060965,1078389,10,ZS02g0105700,ZS09g0027200
Chr02,5089574,5094251,Chr09,14302126,14309764,6,ZS02g0105700,ZS09g0309400
Chr02,5089574,5094251,Chr09,14958310,14963245,6,ZS02g0105700,ZS09g0321200
Chr02,5397413,5400221,Chr09,10657060,10660660,7,ZS02g0110700,ZS09g0222000
Chr02,5568041,5577587,Chr09,12792143,12799598,10,ZS02g0113700,ZS09g0278100
Chr02,5568041,5577587,Chr09,18127795,18134846,6,ZS02g0113700,ZS09g0372500
Chr02,5583857,5589265,Chr09,18315789,18323069,7,ZS02g0114000,ZS09g0385500
Chr02,5761316,5772649,Chr09,13279014,13285384,7,ZS02g0116600,ZS09g0286500
Chr02,5891375,5898527,Chr09,8391491,8403305,7,ZS02g0117900,ZS09g0187900
Chr02,5891375,5898527,Chr09,13279014,13285384,12,ZS02g0117900,ZS09g0286500
Chr02,5891375,5898527,Chr09,14302126,14309764,7,ZS02g0117900,ZS09g0309400
Chr02,5891375,5898527,Chr09,15159949,15172719,8,ZS02g0117900,ZS09g0324100
Chr02,5891375,5898527,Chr09,17855484,17860527,6,ZS02g0117900,ZS09g0367400
Chr02,5891375,5898527,Chr09,18315789,18323069,8,ZS02g0117900,ZS09g0385500
Chr02,6450115,6458906,Chr09,1060965,1078389,13,ZS02g0127800,ZS09g0027200
Chr02,6450115,6458906,Chr09,13279014,13285384,7,ZS02g0127800,ZS09g0286500
Chr02,8543942,8547311,Chr09,1060965,1078389,6,ZS02g0168100,ZS09g0027200
Chr02,8685744,8692596,Chr09,13279014,13285384,6,ZS02g0170000,ZS09g0286500
Chr02,9240326,9245661,Chr09,8497158,8503494,6,ZS02g0177900,ZS09g0188900
Chr02,1081773,1083748,Chr09,9081189,9084810,6,ZS02g0212700,ZS09g0198600
Chr02,1230568,1230658,Chr09,10657060,10660660,6,ZS02g0234600,ZS09g0222000
Chr02,1316437,1317172,Chr09,17855484,17860527,11,ZS02g0247800,ZS09g0367400
Chr02,1526446,1528099,Chr09,1060965,1078389,11,ZS02g0294100,ZS09g0027200
Chr02,1763753,1765110,Chr09,11535609,11556988,9,ZS02g0334800,ZS09g0249100
Chr02,1763753,1765110,Chr09,12792143,12799598,8,ZS02g0334800,ZS09g0278100
Chr02,1839390,1839991,Chr09,8391491,8403305,7,ZS02g0354300,ZS09g0187900
Chr02,1932340,1933070,Chr09,1060965,1078389,12,ZS02g0377500,ZS09g0027200
Chr02,1977311,1978254,Chr09,10657060,10660660,10,ZS02g0385000,ZS09g0222000
Chr02,1977311,1978254,Chr09,11535609,11556988,8,ZS02g0385000,ZS09g0249100
Chr02,1977311,1978254,Chr09,13279014,13285384,9,ZS02g0385000,ZS09g0286500
Chr02,1977311,1978254,Chr09,14302126,14309764,6,ZS02g0385000,ZS09g0309400
Chr02,1982868,1983491,Chr09,12792143,12799598,7,ZS02g0385800,ZS09g0278100
Chr02,2275747,2276334,Chr09,10624376,10629737,6,ZS02g0443200,ZS09g0221700
Chr02,2304164,2304817,Chr09,1060965,1078389,8,ZS02g0448000,ZS09g0027200
Chr02,2366672,2368571,Chr09,1060965,1078389,16,ZS02g0468100,ZS09g0027200
Chr02,2366672,2368571,Chr09,8497158,8503494,7,ZS02g0468100,ZS09g0188900
Chr02,2366672,2368571,Chr09,10624376,10629737,7,ZS02g0468100,ZS09g0221700
Chr02,2366672,2368571,Chr09,10657060,10660660,7,ZS02g0468100,ZS09g0222000
Chr02,2366672,2368571,Chr09,12295561,12306058,14,ZS02g0468100,ZS09g0270100
Chr02,2366672,2368571,Chr09,13279014,13285384,10,ZS02g0468100,ZS09g0286500
Chr02,2366672,2368571,Chr09,14302126,14309764,8,ZS02g0468100,ZS09g0309400
Chr02,2366672,2368571,Chr09,15159949,15172719,10,ZS02g0468100,ZS09g0324100
Chr02,2379443,2380592,Chr09,8391491,8403305,6,ZS02g0480600,ZS09g0187900
Chr02,2379443,2380592,Chr09,14169401,14183323,8,ZS02g0480600,ZS09g0307600
Chr02,2379443,2380592,Chr09,14389610,14399420,6,ZS02g0480600,ZS09g0310700
Chr02,2379443,2380592,Chr09,16490479,16498437,6,ZS02g0480600,ZS09g0346300
Chr02,2381074,2382792,Chr09,3541425,3548904,6,ZS02g0480900,ZS09g0078700
Chr02,2381074,2382792,Chr09,10657060,10660660,10,ZS02g0480900,ZS09g0222000
Chr02,2381074,2382792,Chr09,12511544,12518561,8,ZS02g0480900,ZS09g0273700
Chr02,2381074,2382792,Chr09,12792143,12799598,13,ZS02g0480900,ZS09g0278100
Chr02,2381074,2382792,Chr09,14302126,14309764,11,ZS02g0480900,ZS09g0309400
Chr02,2381074,2382792,Chr09,15159949,15172719,9,ZS02g0480900,ZS09g0324100
Chr02,2381074,2382792,Chr09,15244956,15248714,7,ZS02g0480900,ZS09g0324900
Chr02,2381074,2382792,Chr09,16490479,16498437,7,ZS02g0480900,ZS09g0346300
Chr02,2381074,2382792,Chr09,18127795,18134846,8,ZS02g0480900,ZS09g0372500
Chr02,2381074,2382792,Chr09,18207694,18219848,9,ZS02g0480900,ZS09g0373800
Chr02,2399373,2400064,Chr09,1060965,1078389,7,ZS02g0484200,ZS09g0027200
Chr02,2422929,2423268,Chr09,14302126,14309764,7,ZS02g0488400,ZS09g0309400
Chr02,2429582,2430249,Chr09,1060965,1078389,15,ZS02g0489500,ZS09g0027200
Chr02,2429582,2430249,Chr09,9081189,9084810,6,ZS02g0489500,ZS09g0198600
Chr02,2429582,2430249,Chr09,10657060,10660660,10,ZS02g0489500,ZS09g0222000
Chr02,2429582,2430249,Chr09,12002653,12008983,8,ZS02g0489500,ZS09g0266000
Chr02,2451154,2452021,Chr09,15159949,15172719,7,ZS02g0492300,ZS09g0324100
Chr02,2682053,2682543,Chr09,12792143,12799598,6,ZS02g0546300,ZS09g0278100
Chr02,2719238,2720229,Chr09,13279014,13285384,7,ZS02g0561500,ZS09g0286500
Chr02,2735525,2735850,Chr09,12002653,12008983,6,ZS02g0563100,ZS09g0266000
Chr02,2750245,2750898,Chr09,1060965,1078389,13,ZS02g0566200,ZS09g0027200
Chr02,2750245,2750898,Chr09,8497158,8503494,7,ZS02g0566200,ZS09g0188900
Chr02,2750245,2750898,Chr09,10657060,10660660,8,ZS02g0566200,ZS09g0222000
Chr02,2750245,2750898,Chr09,12792143,12799598,7,ZS02g0566200,ZS09g0278100
Chr02,2750245,2750898,Chr09,16438502,16440792,7,ZS02g0566200,ZS09g0345200
Chr02,2750245,2750898,Chr09,17855484,17860527,6,ZS02g0566200,ZS09g0367400
Chr02,2750245,2750898,Chr09,18127795,18134846,6,ZS02g0566200,ZS09g0372500
Chr02,2757826,2758200,Chr09,12792143,12799598,7,ZS02g0567100,ZS09g0278100
Chr02,2768658,2769047,Chr09,11535609,11556988,6,ZS02g0568800,ZS09g0249100
Chr02,2900413,2901357,Chr09,1060965,1078389,9,ZS02g0600500,ZS09g0027200
Chr02,2943981,2944973,Chr09,14302126,14309764,6,ZS02g0607900,ZS09g0309400
Chr02,2943981,2944973,Chr09,15159949,15172719,6,ZS02g0607900,ZS09g0324100
Chr02,2982735,2984136,Chr09,10624376,10629737,6,ZS02g0615500,ZS09g0221700
Chr02,2993816,2994316,Chr09,11535609,11556988,7,ZS02g0618000,ZS09g0249100
Chr02,3017444,3017820,Chr09,8497158,8503494,8,ZS02g0622300,ZS09g0188900
Chr02,3017444,3017820,Chr09,10657060,10660660,7,ZS02g0622300,ZS09g0222000
Chr02,3041090,3042243,Chr09,1060965,1078389,17,ZS02g0626400,ZS09g0027200
Chr02,3041090,3042243,Chr09,10657060,10660660,8,ZS02g0626400,ZS09g0222000
Chr02,3041090,3042243,Chr09,12295561,12306058,9,ZS02g0626400,ZS09g0270100
Chr02,3043104,3043613,Chr09,11535609,11556988,7,ZS02g0626700,ZS09g0249100
Chr02,3043104,3043613,Chr09,13279014,13285384,8,ZS02g0626700,ZS09g0286500
Chr02,3103464,3104143,Chr09,1060965,1078389,7,ZS02g0635000,ZS09g0027200
Chr02,3114315,3114833,Chr09,2037656,2048432,11,ZS02g0637000,ZS09g0043100
Chr02,3114315,3114833,Chr09,9081189,9084810,10,ZS02g0637000,ZS09g0198600
Chr02,3114315,3114833,Chr09,12295561,12306058,9,ZS02g0637000,ZS09g0270100
Chr02,3114315,3114833,Chr09,15159949,15172719,7,ZS02g0637000,ZS09g0324100
Chr02,3114315,3114833,Chr09,16671739,16677987,8,ZS02g0637000,ZS09g0349600
Chr02,3141490,3142075,Chr09,2037656,2048432,6,ZS02g0641700,ZS09g0043100
Chr02,3294705,3296503,Chr09,1060965,1078389,21,ZS02g0674500,ZS09g0027200
Chr02,3294705,3296503,Chr09,10657060,10660660,9,ZS02g0674500,ZS09g0222000
Chr02,3294705,3296503,Chr09,11535609,11556988,14,ZS02g0674500,ZS09g0249100
Chr02,3294705,3296503,Chr09,12295561,12306058,10,ZS02g0674500,ZS09g0270100
Chr02,3294705,3296503,Chr09,12792143,12799598,10,ZS02g0674500,ZS09g0278100
Chr02,3294705,3296503,Chr09,17855484,17860527,7,ZS02g0674500,ZS09g0367400
Chr02,3303914,3304669,Chr09,14169401,14183323,6,ZS02g0676200,ZS09g0307600
Chr02,3338054,3338862,Chr09,14712243,14712833,7,ZS02g0692100,ZS09g0315900
Chr02,3344589,3344826,Chr09,13279014,13285384,6,ZS02g0692800,ZS09g0286500
Chr02,3356135,3357075,Chr09,1060965,1078389,14,ZS02g0694900,ZS09g0027200
Chr02,3356135,3357075,Chr09,4316755,4324336,7,ZS02g0694900,ZS09g0101200
Chr02,3356135,3357075,Chr09,18315789,18323069,7,ZS02g0694900,ZS09g0385500
Chr02,3375714,3376617,Chr09,1060965,1078389,15,ZS02g0699000,ZS09g0027200
Chr02,3375714,3376617,Chr09,9081189,9084810,9,ZS02g0699000,ZS09g0198600
Chr02,3415254,3415733,Chr09,10657060,10660660,6,ZS02g0703700,ZS09g0222000
Chr02,3415254,3415733,Chr09,12295561,12306058,6,ZS02g0703700,ZS09g0270100
Chr02,3437159,3437589,Chr09,12002653,12008983,6,ZS02g0707600,ZS09g0266000
Chr02,3449116,3449969,Chr09,13835185,13840977,6,ZS02g0709400,ZS09g0303400
Chr02,3461840,3462807,Chr09,12792143,12799598,6,ZS02g0711800,ZS09g0278100
Chr03,205681,206248,Chr03,215527,219363,6,ZS03g0012900,ZS03g0013400
Chr03,205681,206248,Chr03,223694,227397,15,ZS03g0012900,ZS03g0013600
Chr03,206383,209270,Chr03,215527,219363,20,ZS03g0012900,ZS03g0013400
Chr03,206383,209270,Chr03,223694,227397,24,ZS03g0012900,ZS03g0013600
Chr03,366309,370344,Chr03,453486,459801,7,ZS03g0015900,ZS03g0017500
Chr03,366309,370344,Chr03,599384,612795,6,ZS03g0015900,ZS03g0019700
Chr03,366309,370344,Chr03,13152106,13159611,6,ZS03g0015900,ZS03g0244700
Chr03,366309,370344,Chr03,24995620,25004994,9,ZS03g0015900,ZS03g0585500
Chr03,453486,459801,Chr03,470844,471428,6,ZS03g0017500,ZS03g0017900
Chr03,453486,459801,Chr03,535436,536732,6,ZS03g0017500,ZS03g0018500
Chr03,453486,459801,Chr03,599384,612795,6,ZS03g0017500,ZS03g0019700
Chr03,519644,521606,Chr03,599384,612795,6,ZS03g0018200,ZS03g0019700
Chr03,536742,538484,Chr03,599384,612795,9,ZS03g0018600,ZS03g0019700
Chr03,559496,559812,Chr03,599384,612795,7,ZS03g0019200,ZS03g0019700
Chr03,574819,575123,Chr03,599384,612795,6,ZS03g0019400,ZS03g0019700
Chr03,587406,587846,Chr03,599384,612795,15,ZS03g0019600,ZS03g0019700
Chr03,587406,587846,Chr03,612691,614102,6,ZS03g0019600,ZS03g0019800
Chr03,594101,594494,Chr03,599384,612795,8,ZS03g0019600,ZS03g0019700
Chr03,594681,595079,Chr03,599384,612795,13,ZS03g0019600,ZS03g0019700
Chr03,596013,597074,Chr03,599384,612795,19,ZS03g0019600,ZS03g0019700
Chr03,597178,599230,Chr03,599384,612795,55,ZS03g0019600,ZS03g0019700
Chr03,599384,612795,Chr03,611889,612655,8,ZS03g0019700,ZS03g0019800
Chr03,599384,612795,Chr03,612691,614102,35,ZS03g0019700,ZS03g0019800
Chr03,599384,612795,Chr03,639498,645470,9,ZS03g0019700,ZS03g0020400
Chr03,599384,612795,Chr03,666595,667479,11,ZS03g0019700,ZS03g0020700
Chr03,599384,612795,Chr03,683180,685546,7,ZS03g0019700,ZS03g0021100
Chr03,599384,612795,Chr03,701167,705169,7,ZS03g0019700,ZS03g0021300
Chr03,599384,612795,Chr03,733312,741414,12,ZS03g0019700,ZS03g0021900
Chr03,599384,612795,Chr03,762194,770517,6,ZS03g0019700,ZS03g0022400
Chr03,599384,612795,Chr03,811604,819966,12,ZS03g0019700,ZS03g0022900
Chr03,599384,612795,Chr03,27018727,27028810,7,ZS03g0019700,ZS03g0635600
Chr03,666595,667479,Chr03,733312,741414,6,ZS03g0020700,ZS03g0021900
Chr03,683180,685546,Chr03,701167,705169,8,ZS03g0021100,ZS03g0021300
Chr03,683180,685546,Chr03,733312,741414,20,ZS03g0021100,ZS03g0021900
Chr03,683180,685546,Chr03,762194,770517,6,ZS03g0021100,ZS03g0022400
Chr03,699168,700157,Chr03,733312,741414,39,ZS03g0021200,ZS03g0021900
Chr03,701167,705169,Chr03,727942,729664,10,ZS03g0021300,ZS03g0021700
Chr03,701167,705169,Chr03,731951,733876,6,ZS03g0021300,ZS03g0021700
Chr03,701167,705169,Chr03,733312,741414,42,ZS03g0021300,ZS03g0021900
Chr03,727942,729664,Chr03,733312,741414,15,ZS03g0021700,ZS03g0021900
Chr03,733312,741414,Chr03,762194,770517,21,ZS03g0021900,ZS03g0022400
Chr03,733312,741414,Chr03,811604,819966,11,ZS03g0021900,ZS03g0022900
Chr03,733312,741414,Chr03,821268,825346,6,ZS03g0021900,ZS03g0023000
Chr03,733312,741414,Chr03,3082204,3090465,6,ZS03g0021900,ZS03g0059600
Chr03,733312,741414,Chr03,9501719,9512168,9,ZS03g0021900,ZS03g0171700
Chr03,733312,741414,Chr03,10733899,10748139,7,ZS03g0021900,ZS03g0191100
Chr03,741751,744070,Chr03,762194,770517,14,ZS03g0022100,ZS03g0022400
Chr03,741751,744070,Chr03,811604,819966,13,ZS03g0022100,ZS03g0022900
Chr03,762194,770517,Chr03,811604,819966,21,ZS03g0022400,ZS03g0022900
Chr03,762194,770517,Chr03,821268,825346,9,ZS03g0022400,ZS03g0023000
Chr03,762194,770517,Chr03,1271493,1285171,8,ZS03g0022400,ZS03g0030900
Chr03,762194,770517,Chr03,29894692,29900179,7,ZS03g0022400,ZS03g0718700
Chr03,811604,819966,Chr03,821268,825346,26,ZS03g0022900,ZS03g0023000
Chr03,811604,819966,Chr03,832652,835166,10,ZS03g0022900,ZS03g0023300
Chr03,811604,819966,Chr03,844906,847945,9,ZS03g0022900,ZS03g0023800
Chr03,811604,819966,Chr03,847875,848304,6,ZS03g0022900,ZS03g0023900
Chr03,811604,819966,Chr03,1271493,1285171,9,ZS03g0022900,ZS03g0030900
Chr03,811604,819966,Chr03,1440360,1449080,11,ZS03g0022900,ZS03g0033900
Chr03,811604,819966,Chr03,3146255,3162050,8,ZS03g0022900,ZS03g0061100
Chr03,811604,819966,Chr03,4190788,4205569,9,ZS03g0022900,ZS03g0078000
Chr03,811604,819966,Chr03,4229333,4238546,9,ZS03g0022900,ZS03g0078700
Chr03,811604,819966,Chr03,13026395,13031731,6,ZS03g0022900,ZS03g0242600
Chr03,811604,819966,Chr03,15317936,15332714,8,ZS03g0022900,ZS03g0298500
Chr03,821268,825346,Chr03,832652,835166,19,ZS03g0023000,ZS03g0023300
Chr03,821268,825346,Chr03,6679907,6692013,8,ZS03g0023000,ZS03g0117400
Chr03,832652,835166,Chr03,844906,847945,7,ZS03g0023300,ZS03g0023800
Chr03,1095447,1100193,Chr03,1135285,1143198,8,ZS03g0028500,ZS03g0029100
Chr03,1095447,1100193,Chr03,1213021,1219595,6,ZS03g0028500,ZS03g0030100
Chr03,1095447,1100193,Chr03,1271493,1285171,9,ZS03g0028500,ZS03g0030900
Chr03,1099983,1100299,Chr03,1135285,1143198,6,ZS03g0028500,ZS03g0029100
Chr03,1135285,1143198,Chr03,1154367,1154988,16,ZS03g0029100,ZS03g0029200
Chr03,1135285,1143198,Chr03,1155202,1156080,9,ZS03g0029100,ZS03g0029200
Chr03,1135285,1143198,Chr03,1166072,1169273,9,ZS03g0029100,ZS03g0029400
Chr03,1135285,1143198,Chr03,1170707,1173398,9,ZS03g0029100,ZS03g0029500
Chr03,1135285,1143198,Chr03,1172888,1178728,17,ZS03g0029100,ZS03g0029500
Chr03,1135285,1143198,Chr03,1207160,1208607,8,ZS03g0029100,ZS03g0029900
Chr03,1135285,1143198,Chr03,1213021,1219595,15,ZS03g0029100,ZS03g0030100
Chr03,1135285,1143198,Chr03,1225768,1229062,6,ZS03g0029100,ZS03g0030200
Chr03,1135285,1143198,Chr03,1228568,1233335,6,ZS03g0029100,ZS03g0030200
Chr03,1135285,1143198,Chr03,1240785,1246437,6,ZS03g0029100,ZS03g0030400
Chr03,1135285,1143198,Chr03,1271493,1285171,11,ZS03g0029100,ZS03g0030900
Chr03,1135285,1143198,Chr03,1440360,1449080,6,ZS03g0029100,ZS03g0033900
Chr03,1135285,1143198,Chr03,4542606,4554505,7,ZS03g0029100,ZS03g0084700
Chr03,1135285,1143198,Chr03,25450769,25461848,7,ZS03g0029100,ZS03g0592400
Chr03,1135285,1143198,Chr03,29636612,29651606,7,ZS03g0029100,ZS03g0714500
Chr03,1155202,1156080,Chr03,1166072,1169273,7,ZS03g0029200,ZS03g0029400
Chr03,1155202,1156080,Chr03,1170707,1173398,11,ZS03g0029200,ZS03g0029500
Chr03,1155202,1156080,Chr03,1172888,1178728,9,ZS03g0029200,ZS03g0029500
Chr03,1155202,1156080,Chr03,1213021,1219595,7,ZS03g0029200,ZS03g0030100
Chr03,1155202,1156080,Chr03,1228568,1233335,8,ZS03g0029200,ZS03g0030200
Chr03,1156551,1156863,Chr03,1166072,1169273,8,ZS03g0029200,ZS03g0029400
Chr03,1156551,1156863,Chr03,1172888,1178728,9,ZS03g0029200,ZS03g0029500
Chr03,1156551,1156863,Chr03,1213021,1219595,9,ZS03g0029200,ZS03g0030100
Chr03,1158067,1158463,Chr03,1166072,1169273,6,ZS03g0029200,ZS03g0029400
Chr03,1158067,1158463,Chr03,1213021,1219595,8,ZS03g0029200,ZS03g0030100
Chr03,1158571,1159489,Chr03,1166072,1169273,8,ZS03g0029200,ZS03g0029400
Chr03,1158571,1159489,Chr03,1170707,1173398,12,ZS03g0029200,ZS03g0029500
Chr03,1158571,1159489,Chr03,1172888,1178728,11,ZS03g0029200,ZS03g0029500
Chr03,1158571,1159489,Chr03,1213021,1219595,8,ZS03g0029200,ZS03g0030100
Chr03,1159569,1159852,Chr03,1170707,1173398,6,ZS03g0029200,ZS03g0029500
Chr03,1159569,1159852,Chr03,1172888,1178728,8,ZS03g0029200,ZS03g0029500
Chr03,1160065,1162312,Chr03,1170707,1173398,10,ZS03g0029300,ZS03g0029500
Chr03,1160065,1162312,Chr03,1172888,1178728,39,ZS03g0029300,ZS03g0029500
Chr03,1166072,1169273,Chr03,1172888,1178728,35,ZS03g0029400,ZS03g0029500
Chr03,1166072,1169273,Chr03,1213021,1219595,13,ZS03g0029400,ZS03g0030100
Chr03,1166072,1169273,Chr03,1271493,1285171,8,ZS03g0029400,ZS03g0030900
Chr03,1170707,1173398,Chr03,1213021,1219595,8,ZS03g0029500,ZS03g0030100
Chr03,1172888,1178728,Chr03,1213021,1219595,17,ZS03g0029500,ZS03g0030100
Chr03,1172888,1178728,Chr03,1354685,1361977,6,ZS03g0029500,ZS03g0032300
Chr03,1207160,1208607,Chr03,1213021,1219595,30,ZS03g0029900,ZS03g0030100
Chr03,1207160,1208607,Chr03,1228568,1233335,6,ZS03g0029900,ZS03g0030200
Chr03,1213021,1219595,Chr03,1225768,1229062,45,ZS03g0030100,ZS03g0030200
Chr03,1213021,1219595,Chr03,1228568,1233335,128,ZS03g0030100,ZS03g0030200
Chr03,1213021,1219595,Chr03,1240785,1246437,27,ZS03g0030100,ZS03g0030400
Chr03,1213021,1219595,Chr03,1260660,1264710,17,ZS03g0030100,ZS03g0030600
Chr03,1213021,1219595,Chr03,1268480,1272659,6,ZS03g0030100,ZS03g0030800
Chr03,1213021,1219595,Chr03,1271493,1285171,28,ZS03g0030100,ZS03g0030900
Chr03,1213021,1219595,Chr03,1354685,1361977,6,ZS03g0030100,ZS03g0032300
Chr03,1213021,1219595,Chr03,1440360,1449080,7,ZS03g0030100,ZS03g0033900
Chr03,1213021,1219595,Chr03,3139437,3143669,6,ZS03g0030100,ZS03g0060700
Chr03,1225768,1229062,Chr03,1271493,1285171,17,ZS03g0030200,ZS03g0030900
Chr03,1228568,1233335,Chr03,1240785,1246437,31,ZS03g0030200,ZS03g0030400
Chr03,1228568,1233335,Chr03,1260660,1264710,14,ZS03g0030200,ZS03g0030600
Chr03,1228568,1233335,Chr03,1271493,1285171,29,ZS03g0030200,ZS03g0030900
Chr03,1228568,1233335,Chr03,1440360,1449080,6,ZS03g0030200,ZS03g0033900
Chr03,1240785,1246437,Chr03,1256918,1259611,27,ZS03g0030400,ZS03g0030600
Chr03,1240785,1246437,Chr03,1259998,1260428,10,ZS03g0030400,ZS03g0030600
Chr03,1240785,1246437,Chr03,1260660,1264710,97,ZS03g0030400,ZS03g0030600
Chr03,1240785,1246437,Chr03,1268480,1272659,11,ZS03g0030400,ZS03g0030800
Chr03,1240785,1246437,Chr03,1271493,1285171,81,ZS03g0030400,ZS03g0030900
Chr03,1240785,1246437,Chr03,1354685,1361977,10,ZS03g0030400,ZS03g0032300
Chr03,1240785,1246437,Chr03,1440360,1449080,12,ZS03g0030400,ZS03g0033900
Chr03,1240785,1246437,Chr03,4229333,4238546,7,ZS03g0030400,ZS03g0078700
Chr03,1240785,1246437,Chr03,4542606,4554505,9,ZS03g0030400,ZS03g0084700
Chr03,1240785,1246437,Chr03,9501719,9512168,13,ZS03g0030400,ZS03g0171700
Chr03,1240785,1246437,Chr03,15317936,15332714,8,ZS03g0030400,ZS03g0298500
Chr03,1240785,1246437,Chr03,29636612,29651606,6,ZS03g0030400,ZS03g0714500
Chr03,1256918,1259611,Chr03,1271493,1285171,14,ZS03g0030600,ZS03g0030900
Chr03,1260660,1264710,Chr03,1271493,1285171,34,ZS03g0030600,ZS03g0030900
Chr03,1260660,1264710,Chr03,1558637,1566133,6,ZS03g0030600,ZS03g0035400
Chr03,1268480,1272659,Chr03,1271493,1285171,19,ZS03g0030800,ZS03g0030900
Chr03,1271493,1285171,Chr03,1284460,1284748,29,ZS03g0030900,ZS03g0031000
Chr03,1271493,1285171,Chr03,1327964,1328376,8,ZS03g0030900,ZS03g0031800
Chr03,1271493,1285171,Chr03,1328909,1331159,29,ZS03g0030900,ZS03g0031800
Chr03,1271493,1285171,Chr03,1331055,1331820,20,ZS03g0030900,ZS03g0031900
Chr03,1271493,1285171,Chr03,1333088,1334069,23,ZS03g0030900,ZS03g0032000
Chr03,1271493,1285171,Chr03,1333959,1336829,41,ZS03g0030900,ZS03g0032000
Chr03,1271493,1285171,Chr03,1354685,1361977,34,ZS03g0030900,ZS03g0032300
Chr03,1271493,1285171,Chr03,1440360,1449080,27,ZS03g0030900,ZS03g0033900
Chr03,1271493,1285171,Chr03,1499036,1505506,17,ZS03g0030900,ZS03g0034700
Chr03,1271493,1285171,Chr03,1504904,1509449,11,ZS03g0030900,ZS03g0034700
Chr03,1271493,1285171,Chr03,1558637,1566133,7,ZS03g0030900,ZS03g0035400
Chr03,1271493,1285171,Chr03,1577882,1584462,7,ZS03g0030900,ZS03g0035800
Chr03,1271493,1285171,Chr03,1843814,1852017,7,ZS03g0030900,ZS03g0039350
Chr03,1271493,1285171,Chr03,2043622,2049068,6,ZS03g0030900,ZS03g0042600
Chr03,1271493,1285171,Chr03,2233446,2238288,6,ZS03g0030900,ZS03g0045300
Chr03,1271493,1285171,Chr03,4229333,4238546,15,ZS03g0030900,ZS03g0078700
Chr03,1271493,1285171,Chr03,4459988,4469507,7,ZS03g0030900,ZS03g0083100
Chr03,1271493,1285171,Chr03,8798333,8806131,10,ZS03g0030900,ZS03g0160800
Chr03,1271493,1285171,Chr03,9627063,9641934,9,ZS03g0030900,ZS03g0173900
Chr03,1271493,1285171,Chr03,9675376,9687926,10,ZS03g0030900,ZS03g0174500
Chr03,1271493,1285171,Chr03,10733899,10748139,17,ZS03g0030900,ZS03g0191100
Chr03,1271493,1285171,Chr03,11160983,11170431,15,ZS03g0030900,ZS03g0207000
Chr03,1271493,1285171,Chr03,24995620,25004994,17,ZS03g0030900,ZS03g0585500
Chr03,1271493,1285171,Chr03,26917406,26923080,8,ZS03g0030900,ZS03g0633700
