Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr03,19472982,19509324,Chr03,19586778,19597246,9,ZS03g0454400,ZS03g0455600
Chr03,19472982,19509324,Chr03,19598515,19669440,73,ZS03g0454400,ZS03g0456800
Chr03,19472982,19509324,Chr03,19677269,19687550,12,ZS03g0454400,ZS03g0457600
Chr03,19472982,19509324,Chr03,19695824,19731599,41,ZS03g0454400,ZS03g0458100
Chr03,19472982,19509324,Chr03,19765847,19798340,28,ZS03g0454400,ZS03g0459500
Chr03,19472982,19509324,Chr03,19972950,20002128,16,ZS03g0454400,ZS03g0462800
Chr03,19472982,19509324,Chr03,20508545,20543244,7,ZS03g0454400,ZS03g0472800
Chr03,19510365,19522255,Chr03,19531094,19553980,40,ZS03g0454900,ZS03g0455200
Chr03,19510365,19522255,Chr03,19571836,19581710,13,ZS03g0454900,ZS03g0455500
Chr03,19510365,19522255,Chr03,19586778,19597246,6,ZS03g0454900,ZS03g0455600
Chr03,19510365,19522255,Chr03,19598515,19669440,25,ZS03g0454900,ZS03g0456800
Chr03,19510365,19522255,Chr03,19695824,19731599,20,ZS03g0454900,ZS03g0458100
Chr03,19510365,19522255,Chr03,19917014,19960000,9,ZS03g0454900,ZS03g0462100
Chr03,19531094,19553980,Chr03,19562166,19569003,4,ZS03g0455200,ZS03g0455500
Chr03,19531094,19553980,Chr03,19571836,19581710,62,ZS03g0455200,ZS03g0455500
Chr03,19531094,19553980,Chr03,19586778,19597246,30,ZS03g0455200,ZS03g0455600
Chr03,19531094,19553980,Chr03,19598515,19669440,85,ZS03g0455200,ZS03g0456800
Chr03,19531094,19553980,Chr03,19677269,19687550,14,ZS03g0455200,ZS03g0457600
Chr03,19531094,19553980,Chr03,19695824,19731599,25,ZS03g0455200,ZS03g0458100
Chr03,19531094,19553980,Chr03,19765847,19798340,18,ZS03g0455200,ZS03g0459500
Chr03,19562166,19569003,Chr03,19586778,19597246,4,ZS03g0455500,ZS03g0455600
Chr03,19571836,19581710,Chr03,19586778,19597246,36,ZS03g0455500,ZS03g0455600
Chr03,19571836,19581710,Chr03,19598515,19669440,81,ZS03g0455500,ZS03g0456800
Chr03,19571836,19581710,Chr03,19677269,19687550,7,ZS03g0455500,ZS03g0457600
Chr03,19571836,19581710,Chr03,19695824,19731599,37,ZS03g0455500,ZS03g0458100
Chr03,19571836,19581710,Chr03,19765847,19798340,13,ZS03g0455500,ZS03g0459500
Chr03,19571836,19581710,Chr03,20152063,20171671,8,ZS03g0455500,ZS03g0466800
Chr03,19586778,19597246,Chr03,19598515,19669440,66,ZS03g0455600,ZS03g0456800
Chr03,19586778,19597246,Chr03,19677269,19687550,6,ZS03g0455600,ZS03g0457600
Chr03,19586778,19597246,Chr03,19695824,19731599,16,ZS03g0455600,ZS03g0458100
Chr03,19586778,19597246,Chr03,19765847,19798340,11,ZS03g0455600,ZS03g0459500
Chr03,19586778,19597246,Chr03,20061865,20110963,8,ZS03g0455600,ZS03g0465000
Chr03,19598515,19669440,Chr03,19677269,19687550,51,ZS03g0456800,ZS03g0457600
Chr03,19598515,19669440,Chr03,19695824,19731599,150,ZS03g0456800,ZS03g0458100
Chr03,19598515,19669440,Chr03,19765847,19798340,60,ZS03g0456800,ZS03g0459500
Chr03,19598515,19669440,Chr03,19818197,19829382,15,ZS03g0456800,ZS03g0460100
Chr03,19598515,19669440,Chr03,19839646,19854824,19,ZS03g0456800,ZS03g0460600
Chr03,19598515,19669440,Chr03,19875164,19898786,24,ZS03g0456800,ZS03g0461300
Chr03,19598515,19669440,Chr03,19972950,20002128,24,ZS03g0456800,ZS03g0462800
Chr03,19598515,19669440,Chr03,20152063,20171671,20,ZS03g0456800,ZS03g0466800
Chr03,19677269,19687550,Chr03,19695824,19731599,35,ZS03g0457600,ZS03g0458100
Chr03,19677269,19687550,Chr03,19765847,19798340,11,ZS03g0457600,ZS03g0459500
Chr03,19677269,19687550,Chr03,19839646,19854824,5,ZS03g0457600,ZS03g0460600
Chr03,19677269,19687550,Chr03,19972950,20002128,9,ZS03g0457600,ZS03g0462800
Chr03,19695824,19731599,Chr03,19765847,19798340,79,ZS03g0458100,ZS03g0459500
Chr03,19695824,19731599,Chr03,19818197,19829382,12,ZS03g0458100,ZS03g0460100
Chr03,19695824,19731599,Chr03,19839646,19854824,14,ZS03g0458100,ZS03g0460600
Chr03,19695824,19731599,Chr03,19875164,19898786,10,ZS03g0458100,ZS03g0461300
Chr03,19695824,19731599,Chr03,19972950,20002128,20,ZS03g0458100,ZS03g0462800
Chr03,19695824,19731599,Chr03,20726703,20736323,5,ZS03g0458100,ZS03g0475600
Chr03,19765847,19798340,Chr03,19818197,19829382,41,ZS03g0459500,ZS03g0460100
Chr03,19765847,19798340,Chr03,19839646,19854824,29,ZS03g0459500,ZS03g0460600
Chr03,19765847,19798340,Chr03,19863772,19868306,10,ZS03g0459500,ZS03g0460900
Chr03,19765847,19798340,Chr03,19917014,19960000,37,ZS03g0459500,ZS03g0462100
Chr03,19765847,19798340,Chr03,19972950,20002128,29,ZS03g0459500,ZS03g0462800
Chr03,19765847,19798340,Chr03,20365597,20369139,4,ZS03g0459500,ZS03g0469700
Chr03,19765847,19798340,Chr03,28428979,28469425,10,ZS03g0459500,ZS03g0675700
Chr03,19818197,19829382,Chr03,19839646,19854824,20,ZS03g0460100,ZS03g0460600
Chr03,19818197,19829382,Chr03,19863772,19868306,4,ZS03g0460100,ZS03g0460900
Chr03,19818197,19829382,Chr03,19875164,19898786,14,ZS03g0460100,ZS03g0461300
Chr03,19839646,19854824,Chr03,19863772,19868306,5,ZS03g0460600,ZS03g0460900
Chr03,19839646,19854824,Chr03,19917014,19960000,22,ZS03g0460600,ZS03g0462100
Chr03,19839646,19854824,Chr03,19972950,20002128,14,ZS03g0460600,ZS03g0462800
Chr03,19839646,19854824,Chr03,20257782,20280562,8,ZS03g0460600,ZS03g0468100
Chr03,19863772,19868306,Chr03,19917014,19960000,11,ZS03g0460900,ZS03g0462100
Chr03,19863772,19868306,Chr03,19972950,20002128,8,ZS03g0460900,ZS03g0462800
Chr03,19863772,19868306,Chr03,20061865,20110963,6,ZS03g0460900,ZS03g0465000
Chr03,19875164,19898786,Chr03,19972950,20002128,17,ZS03g0461300,ZS03g0462800
Chr03,19875164,19898786,Chr03,28080586,28091714,6,ZS03g0461300,ZS03g0660500
Chr03,19972950,20002128,Chr03,20004094,20004589,5,ZS03g0462800,ZS03g0463300
Chr03,19972950,20002128,Chr03,20152063,20171671,19,ZS03g0462800,ZS03g0466800
Chr03,19972950,20002128,Chr03,20177020,20186056,9,ZS03g0462800,ZS03g0467200
Chr03,20152063,20171671,Chr03,20177020,20186056,34,ZS03g0466800,ZS03g0467200
Chr03,20152063,20171671,Chr03,20257782,20280562,18,ZS03g0466800,ZS03g0468100
Chr03,20152063,20171671,Chr03,20416893,20432369,8,ZS03g0466800,ZS03g0471000
Chr03,20152063,20171671,Chr03,25364917,25374228,4,ZS03g0466800,ZS03g0591200
Chr03,20177020,20186056,Chr03,20257782,20280562,10,ZS03g0467200,ZS03g0468100
Chr03,20177020,20186056,Chr03,21594704,21602851,4,ZS03g0467200,ZS03g0490000
Chr03,20177020,20186056,Chr03,24601664,24629770,9,ZS03g0467200,ZS03g0579600
Chr03,20365597,20369139,Chr03,21551854,21571494,5,ZS03g0469700,ZS03g0489000
Chr03,20416893,20432369,Chr03,20441443,20445943,14,ZS03g0471000,ZS03g0471500
Chr03,20459492,20472478,Chr03,20508545,20543244,5,ZS03g0471900,ZS03g0472800
Chr03,20459492,20472478,Chr03,20554186,20573096,5,ZS03g0471900,ZS03g0473800
Chr03,20459492,20472478,Chr03,24262561,24266498,4,ZS03g0471900,ZS03g0564500
Chr03,20508545,20543244,Chr03,20554186,20573096,6,ZS03g0472800,ZS03g0473800
Chr03,20543708,20546697,Chr03,20554186,20573096,7,ZS03g0473200,ZS03g0473800
Chr03,20554186,20573096,Chr03,20924732,20929506,6,ZS03g0473800,ZS03g0478600
Chr03,20554186,20573096,Chr03,23648128,23747159,11,ZS03g0473800,ZS03g0545400
Chr03,20726703,20736323,Chr03,20744947,20752556,10,ZS03g0475600,ZS03g0476000
Chr03,20744947,20752556,Chr03,20753466,20771032,10,ZS03g0476000,ZS03g0476200
Chr03,20792729,20799771,Chr03,20804208,20810158,4,ZS03g0476400,ZS03g0476600
Chr03,20895258,20900141,Chr03,20924732,20929506,4,ZS03g0478400,ZS03g0478600
Chr03,20924732,20929506,Chr03,20933404,20949175,4,ZS03g0478600,ZS03g0479200
Chr03,21256348,21284302,Chr03,21345229,21366254,6,ZS03g0484300,ZS03g0485600
Chr03,21551854,21571494,Chr03,21594704,21602851,10,ZS03g0489000,ZS03g0490000
Chr03,21551854,21571494,Chr03,26718620,26740476,6,ZS03g0489000,ZS03g0630200
Chr03,21777670,21789633,Chr03,23648128,23747159,4,ZS03g0492800,ZS03g0545400
Chr03,21844332,21872407,Chr03,21881141,21890864,17,ZS03g0503900,ZS03g0504500
Chr03,21844332,21872407,Chr03,21976324,21982422,4,ZS03g0503900,ZS03g0505900
Chr03,21844332,21872407,Chr03,23564966,23583488,6,ZS03g0503900,ZS03g0542600
Chr03,22196387,22208193,Chr03,22218446,22233495,11,ZS03g0509100,ZS03g0509600
Chr03,22762338,22768569,Chr03,22840910,22877773,14,ZS03g0518900,ZS03g0520300
Chr03,22840910,22877773,Chr03,22881749,22891803,13,ZS03g0520300,ZS03g0520900
Chr03,22840910,22877773,Chr03,22901513,22906767,11,ZS03g0520300,ZS03g0521100
Chr03,22972762,23031568,Chr03,23032274,23055730,15,ZS03g0532400,ZS03g0533100
Chr03,22972762,23031568,Chr03,23122012,23132172,7,ZS03g0532400,ZS03g0534800
Chr03,22972762,23031568,Chr03,23166353,23215438,11,ZS03g0532400,ZS03g0536200
Chr03,22972762,23031568,Chr03,23216728,23243548,11,ZS03g0532400,ZS03g0537200
Chr03,23032274,23055730,Chr03,23122012,23132172,5,ZS03g0533100,ZS03g0534800
Chr03,23032274,23055730,Chr03,23166353,23215438,10,ZS03g0533100,ZS03g0536200
Chr03,23032274,23055730,Chr03,23216728,23243548,6,ZS03g0533100,ZS03g0537200
Chr03,23065229,23069295,Chr03,23216728,23243548,4,ZS03g0533300,ZS03g0537200
Chr03,23108035,23111770,Chr03,23122012,23132172,9,ZS03g0534300,ZS03g0534800
Chr03,23122012,23132172,Chr03,23166353,23215438,19,ZS03g0534800,ZS03g0536200
Chr03,23122012,23132172,Chr03,23216728,23243548,10,ZS03g0534800,ZS03g0537200
Chr03,23166353,23215438,Chr03,23216728,23243548,80,ZS03g0536200,ZS03g0537200
Chr03,23166353,23215438,Chr03,23585895,23629070,13,ZS03g0536200,ZS03g0543200
Chr03,23166353,23215438,Chr03,23648128,23747159,18,ZS03g0536200,ZS03g0545400
Chr03,23216728,23243548,Chr03,23585895,23629070,10,ZS03g0537200,ZS03g0543200
Chr03,23216728,23243548,Chr03,23648128,23747159,26,ZS03g0537200,ZS03g0545400
Chr03,23543134,23553598,Chr03,23564966,23583488,30,ZS03g0541700,ZS03g0542600
Chr03,23543134,23553598,Chr03,23585895,23629070,11,ZS03g0541700,ZS03g0543200
Chr03,23543134,23553598,Chr03,23648128,23747159,32,ZS03g0541700,ZS03g0545400
Chr03,23543134,23553598,Chr03,23779640,23782505,25,ZS03g0541700,ZS03g0547100
Chr03,23564966,23583488,Chr03,23585895,23629070,26,ZS03g0542600,ZS03g0543200
Chr03,23564966,23583488,Chr03,23648128,23747159,23,ZS03g0542600,ZS03g0545400
Chr03,23585895,23629070,Chr03,23630166,23640026,9,ZS03g0543200,ZS03g0544000
Chr03,23585895,23629070,Chr03,23648128,23747159,92,ZS03g0543200,ZS03g0545400
Chr03,23585895,23629070,Chr03,25760472,25782935,6,ZS03g0543200,ZS03g0607500
Chr03,23630166,23640026,Chr03,23648128,23747159,13,ZS03g0544000,ZS03g0545400
Chr03,23640225,23647513,Chr03,23648128,23747159,11,ZS03g0544300,ZS03g0545400
Chr03,23648128,23747159,Chr03,23779640,23782505,13,ZS03g0545400,ZS03g0547100
Chr03,23648128,23747159,Chr03,23812636,23814169,5,ZS03g0545400,ZS03g0557800
Chr03,23648128,23747159,Chr03,24004080,24014051,9,ZS03g0545400,ZS03g0561100
Chr03,24262561,24266498,Chr03,24289550,24301325,4,ZS03g0564500,ZS03g0565000
Chr03,24601664,24629770,Chr03,24630740,24635694,11,ZS03g0579600,ZS03g0579900
Chr03,24601664,24629770,Chr03,24635776,24643831,16,ZS03g0579600,ZS03g0580100
Chr03,24601664,24629770,Chr03,24915651,24923810,7,ZS03g0579600,ZS03g0584400
Chr03,24601664,24629770,Chr03,28428979,28469425,10,ZS03g0579600,ZS03g0675700
Chr03,24889906,24899845,Chr03,24915651,24923810,6,ZS03g0584300,ZS03g0584400
Chr03,24915651,24923810,Chr03,24947021,24950847,5,ZS03g0584400,ZS03g0584600
Chr03,24915651,24923810,Chr03,24953917,24970408,7,ZS03g0584400,ZS03g0585000
Chr03,24947021,24950847,Chr03,24953917,24970408,8,ZS03g0584600,ZS03g0585000
Chr03,26509000,26534136,Chr03,26543152,26549698,11,ZS03g0617000,ZS03g0617400
Chr03,27972381,27989876,Chr03,28045599,28057141,9,ZS03g0659000,ZS03g0660000
Chr03,27972381,27989876,Chr03,28080586,28091714,4,ZS03g0659000,ZS03g0660500
Chr03,28027874,28043756,Chr03,28045599,28057141,20,ZS03g0659800,ZS03g0660000
Chr03,28027874,28043756,Chr03,28080586,28091714,6,ZS03g0659800,ZS03g0660500
Chr03,28045599,28057141,Chr03,28080586,28091714,26,ZS03g0660000,ZS03g0660500
Chr03,28428979,28469425,Chr03,28469659,28485020,6,ZS03g0675700,ZS03g0676400
Chr03,32186521,32196142,Chr03,32198438,32200778,4,ZS03g0769300,ZS03g0769500
Chr03,32348844,32362550,Chr03,32410634,32415280,4,ZS03g0781900,ZS03g0782900
Chr03,1408840,1433912,Chr04,10430678,10451258,6,ZS03g0033300,ZS04g0309000
Chr03,7259482,7271506,Chr04,5682534,5701269,4,ZS03g0125200,ZS04g0158800
Chr03,8313382,8326787,Chr04,10389069,10421334,4,ZS03g0152800,ZS04g0308000
Chr03,9132370,9152530,Chr04,9693590,9749146,6,ZS03g0166900,ZS04g0276600
Chr03,11362326,11386505,Chr04,21436848,21448288,4,ZS03g0210100,ZS04g0602900
Chr03,13075060,13092892,Chr04,16253613,16265909,4,ZS03g0243500,ZS04g0452300
Chr03,13210176,13259646,Chr04,5155325,5189918,10,ZS03g0256900,ZS04g0130300
Chr03,13320377,13355789,Chr04,6402234,6413535,4,ZS03g0268000,ZS04g0180800
Chr03,16246671,16260174,Chr04,4271869,4280894,4,ZS03g0332300,ZS04g0117100
Chr03,16246671,16260174,Chr04,9225410,9287523,14,ZS03g0332300,ZS04g0258600
Chr03,16345340,16356426,Chr04,7278727,7301749,5,ZS03g0334100,ZS04g0194200
Chr03,16410082,16422102,Chr04,8947326,8970676,5,ZS03g0335400,ZS04g0254100
Chr03,17344345,17364701,Chr04,7347886,7381115,7,ZS03g0369800,ZS04g0195400
Chr03,17344345,17364701,Chr04,9905908,9913962,5,ZS03g0369800,ZS04g0279100
Chr03,17424178,17433584,Chr04,11427188,11449355,4,ZS03g0370700,ZS04g0334300
Chr03,17542095,17547520,Chr04,8213081,8293704,10,ZS03g0372900,ZS04g0232800
Chr03,17614132,17633967,Chr04,3694292,3703050,4,ZS03g0373600,ZS04g0099500
Chr03,17988273,18021233,Chr04,21436848,21448288,4,ZS03g0388400,ZS04g0602900
Chr03,18253655,18321883,Chr04,104580,128375,13,ZS03g0393100,ZS04g0011700
Chr03,18253655,18321883,Chr04,1527469,1552872,14,ZS03g0393100,ZS04g0053600
Chr03,18324495,18353269,Chr04,2040119,2074536,4,ZS03g0394100,ZS04g0060200
Chr03,18386294,18451479,Chr04,3654277,3659393,6,ZS03g0405200,ZS04g0099100
Chr03,18470049,18495300,Chr04,2939962,2946469,4,ZS03g0406300,ZS04g0086500
Chr03,18799008,18881694,Chr04,8019973,8137918,24,ZS03g0412800,ZS04g0229600
Chr03,18799008,18881694,Chr04,12447125,12460565,5,ZS03g0412800,ZS04g0368500
Chr03,18799008,18881694,Chr04,16956070,16958966,9,ZS03g0412800,ZS04g0483100
Chr03,19052655,19146998,Chr04,10338065,10348828,7,ZS03g0419100,ZS04g0306300
Chr03,19472982,19509324,Chr04,11379739,11392088,9,ZS03g0454400,ZS04g0333500
Chr03,19510365,19522255,Chr04,8300027,8357782,9,ZS03g0454900,ZS04g0234700
Chr03,19531094,19553980,Chr04,6888189,6893897,4,ZS03g0455200,ZS04g0188400
Chr03,19598515,19669440,Chr04,16513462,16551359,21,ZS03g0456800,ZS04g0467000
Chr03,19695824,19731599,Chr04,3558953,3568593,6,ZS03g0458100,ZS04g0097600
Chr03,20152063,20171671,Chr04,11614727,11626160,4,ZS03g0466800,ZS04g0336900
Chr03,20177020,20186056,Chr04,8213081,8293704,13,ZS03g0467200,ZS04g0232800
Chr03,20441443,20445943,Chr04,8161343,8202897,4,ZS03g0471500,ZS04g0231200
Chr03,20726703,20736323,Chr04,1707206,1759471,4,ZS03g0475600,ZS04g0055900
Chr03,20744947,20752556,Chr04,875745,891311,4,ZS03g0476000,ZS04g0024000
Chr03,21256348,21284302,Chr04,9352671,9409118,13,ZS03g0484300,ZS04g0270400
Chr03,21256348,21284302,Chr04,9693590,9749146,12,ZS03g0484300,ZS04g0276600
Chr03,22901513,22906767,Chr04,8300027,8357782,5,ZS03g0521100,ZS04g0234700
Chr03,23122012,23132172,Chr04,27367141,27370203,4,ZS03g0534800,ZS04g0739700
Chr03,23166353,23215438,Chr04,16956070,16958966,8,ZS03g0536200,ZS04g0483100
Chr03,23216728,23243548,Chr04,43020,58107,7,ZS03g0537200,ZS04g0010900
Chr03,23216728,23243548,Chr04,10502988,10510833,5,ZS03g0537200,ZS04g0309600
Chr03,23648128,23747159,Chr04,7858256,7876852,6,ZS03g0545400,ZS04g0225100
Chr03,23648128,23747159,Chr04,9225410,9287523,30,ZS03g0545400,ZS04g0258600
Chr03,23648128,23747159,Chr04,10389069,10421334,13,ZS03g0545400,ZS04g0308000
Chr03,26509000,26534136,Chr04,862869,865927,4,ZS03g0617000,ZS04g0023300
Chr03,26978030,26985798,Chr04,5797282,5876962,5,ZS03g0634800,ZS04g0170900
Chr03,27874920,27887605,Chr04,1707206,1759471,4,ZS03g0657700,ZS04g0055900
Chr03,28080586,28091714,Chr04,13706907,13719567,4,ZS03g0660500,ZS04g0394500
Chr03,33413537,33425239,Chr04,9693590,9749146,6,ZS03g0822600,ZS04g0276600
Chr03,1165815,1181464,Chr05,10691578,10708998,10,ZS03g0029500,ZS05g0221400
Chr03,1408840,1433912,Chr05,346748,361850,4,ZS03g0033300,ZS05g0016400
Chr03,1408840,1433912,Chr05,8944770,8987916,5,ZS03g0033300,ZS05g0182600
Chr03,2850342,2864516,Chr05,12086626,12099539,4,ZS03g0056100,ZS05g0256100
Chr03,3514653,3520681,Chr05,10794517,10809615,4,ZS03g0066400,ZS05g0223300
Chr03,7202426,7218008,Chr05,9360257,9384251,6,ZS03g0124500,ZS05g0189400
Chr03,9882211,9899898,Chr05,13206602,13209826,4,ZS03g0177600,ZS05g0282500
Chr03,11103512,11114856,Chr05,9066301,9081137,6,ZS03g0205700,ZS05g0185100
Chr03,11103512,11114856,Chr05,14403946,14409880,4,ZS03g0205700,ZS05g0323700
Chr03,12586753,12598538,Chr05,11396049,11464287,4,ZS03g0227600,ZS05g0243900
Chr03,13075060,13092892,Chr05,21006058,21029086,5,ZS03g0243500,ZS05g0475500
Chr03,13210176,13259646,Chr05,13206602,13209826,4,ZS03g0256900,ZS05g0282500
Chr03,13320377,13355789,Chr05,20392653,20394096,4,ZS03g0268000,ZS05g0464600
Chr03,15135851,15151259,Chr05,13572885,13599657,5,ZS03g0296300,ZS05g0288900
Chr03,16147882,16151826,Chr05,15199901,15200851,21,ZS03g0330800,ZS05g0355400
Chr03,16345340,16356426,Chr05,10691578,10708998,5,ZS03g0334100,ZS05g0221400
Chr03,16345340,16356426,Chr05,10815422,10831716,4,ZS03g0334100,ZS05g0223500
Chr03,16778820,16807547,Chr05,10815422,10831716,5,ZS03g0341300,ZS05g0223500
Chr03,17183650,17193098,Chr05,13705136,13734143,4,ZS03g0367700,ZS05g0291500
Chr03,17344345,17364701,Chr05,3467314,3478237,4,ZS03g0369800,ZS05g0081400
Chr03,17680460,17708646,Chr05,18979806,18997795,5,ZS03g0374800,ZS05g0433100
Chr03,17744548,17769512,Chr05,24677390,24690579,6,ZS03g0375700,ZS05g0565000
Chr03,18253655,18321883,Chr05,6769163,6778581,8,ZS03g0393100,ZS05g0147300
Chr03,18324495,18353269,Chr05,18979806,18997795,6,ZS03g0394100,ZS05g0433100
Chr03,18563674,18582505,Chr05,17615870,17625385,4,ZS03g0407400,ZS05g0402300
Chr03,18582628,18644326,Chr05,6273404,6284572,7,ZS03g0408600,ZS05g0129100
Chr03,18582628,18644326,Chr05,7810669,7817799,10,ZS03g0408600,ZS05g0162600
Chr03,19052655,19146998,Chr05,9446671,9457167,9,ZS03g0419100,ZS05g0191000
Chr03,19052655,19146998,Chr05,13535372,13542091,8,ZS03g0419100,ZS05g0288200
Chr03,19531094,19553980,Chr05,6994777,6997481,5,ZS03g0455200,ZS05g0151000
Chr03,19531094,19553980,Chr05,10911146,10915043,5,ZS03g0455200,ZS05g0225100
Chr03,19695824,19731599,Chr05,10911146,10915043,6,ZS03g0458100,ZS05g0225100
Chr03,19972950,20002128,Chr05,281792,286291,6,ZS03g0462800,ZS05g0015200
Chr03,20416893,20432369,Chr05,19989750,20010006,4,ZS03g0471000,ZS05g0458300
Chr03,20554186,20573096,Chr05,8944770,8987916,5,ZS03g0473800,ZS05g0182600
Chr03,20554186,20573096,Chr05,12930871,12941805,5,ZS03g0473800,ZS05g0278300
Chr03,20924732,20929506,Chr05,12086626,12099539,6,ZS03g0478600,ZS05g0256100
Chr03,21551854,21571494,Chr05,11396049,11464287,18,ZS03g0489000,ZS05g0243900
Chr03,21551854,21571494,Chr05,13800946,13809754,4,ZS03g0489000,ZS05g0293400
Chr03,22196387,22208193,Chr05,10221522,10252165,6,ZS03g0509100,ZS05g0214600
Chr03,22762338,22768569,Chr05,11003434,11016936,4,ZS03g0518900,ZS05g0226600
Chr03,22972762,23031568,Chr05,14024144,14028290,4,ZS03g0532400,ZS05g0307900
Chr03,23122012,23132172,Chr05,27312628,27323173,4,ZS03g0534800,ZS05g0611100
Chr03,23216728,23243548,Chr05,9630407,9656364,5,ZS03g0537200,ZS05g0194600
Chr03,23564966,23583488,Chr05,8096612,8130216,8,ZS03g0542600,ZS05g0168100
Chr03,23648128,23747159,Chr05,7619324,7625565,8,ZS03g0545400,ZS05g0159800
Chr03,23648128,23747159,Chr05,8370224,8383027,6,ZS03g0545400,ZS05g0172600
Chr03,24601664,24629770,Chr05,9047341,9066084,6,ZS03g0579600,ZS05g0184700
Chr03,26718620,26740476,Chr05,10749650,10773036,7,ZS03g0630200,ZS05g0222700
Chr03,27231524,27239335,Chr05,14410672,14419790,4,ZS03g0648200,ZS05g0323900
Chr03,30112069,30134194,Chr05,3721432,3757689,5,ZS03g0722500,ZS05g0086900
Chr03,30112069,30134194,Chr05,4956382,4964221,4,ZS03g0722500,ZS05g0114400
Chr03,2260913,2274025,Chr06,4565646,4580755,4,ZS03g0046300,ZS06g0137800
Chr03,4476146,4491226,Chr06,15722994,15730869,4,ZS03g0083800,ZS06g0405500
Chr03,4627189,4643327,Chr06,8935337,8950759,4,ZS03g0086000,ZS06g0234000
Chr03,5102949,5114406,Chr06,10585883,10596276,4,ZS03g0093100,ZS06g0282100
Chr03,6624578,6637952,Chr06,13544197,13646316,9,ZS03g0116700,ZS06g0354400
Chr03,12060850,12075284,Chr06,13144670,13162643,5,ZS03g0220000,ZS06g0336900
Chr03,13210176,13259646,Chr06,12447497,12457467,9,ZS03g0256900,ZS06g0322700
Chr03,14432510,14448920,Chr06,9670386,9696203,4,ZS03g0284600,ZS06g0256600
Chr03,15730338,15747128,Chr06,13679101,13733238,6,ZS03g0314500,ZS06g0356400
Chr03,17542095,17547520,Chr06,21484271,21497915,6,ZS03g0372900,ZS06g0528000
Chr03,17988273,18021233,Chr06,26525783,26542015,6,ZS03g0388400,ZS06g0637000
Chr03,18253655,18321883,Chr06,10344610,10348208,4,ZS03g0393100,ZS06g0268400
Chr03,18253655,18321883,Chr06,15061368,15068847,6,ZS03g0393100,ZS06g0386300
Chr03,18650972,18790144,Chr06,14437099,14463188,26,ZS03g0410000,ZS06g0377200
Chr03,18799008,18881694,Chr06,6293862,6296508,4,ZS03g0412800,ZS06g0165000
Chr03,19052655,19146998,Chr06,9240253,9243144,5,ZS03g0419100,ZS06g0238700
Chr03,19052655,19146998,Chr06,14809597,14814321,7,ZS03g0419100,ZS06g0382900
Chr03,19052655,19146998,Chr06,19203594,19219114,5,ZS03g0419100,ZS06g0481900
Chr03,19218708,19248470,Chr06,10189565,10219528,13,ZS03g0432000,ZS06g0265500
Chr03,19218708,19248470,Chr06,17707023,17713877,7,ZS03g0432000,ZS06g0451300
Chr03,19472982,19509324,Chr06,19850141,19858314,5,ZS03g0454400,ZS06g0492400
Chr03,19510365,19522255,Chr06,13679101,13733238,9,ZS03g0454900,ZS06g0356400
Chr03,19571836,19581710,Chr06,9670386,9696203,5,ZS03g0455500,ZS06g0256600
Chr03,19571836,19581710,Chr06,11545720,11604955,5,ZS03g0455500,ZS06g0308600
Chr03,19571836,19581710,Chr06,12877773,12919732,8,ZS03g0455500,ZS06g0330700
Chr03,19765847,19798340,Chr06,18915261,18941505,10,ZS03g0459500,ZS06g0478100
Chr03,20152063,20171671,Chr06,22476744,22482573,5,ZS03g0466800,ZS06g0541700
Chr03,21551854,21571494,Chr06,12925102,12962675,12,ZS03g0489000,ZS06g0331400
Chr03,22196387,22208193,Chr06,25876720,25901230,5,ZS03g0509100,ZS06g0625900
Chr03,22840910,22877773,Chr06,7003394,7032869,4,ZS03g0520300,ZS06g0176400
Chr03,22901513,22906767,Chr06,13358485,13381156,4,ZS03g0521100,ZS06g0341000
Chr03,22972762,23031568,Chr06,19403135,19409438,4,ZS03g0532400,ZS06g0484800
Chr03,23216728,23243548,Chr06,13233730,13238592,6,ZS03g0537200,ZS06g0338700
Chr03,23216728,23243548,Chr06,20478696,20491552,4,ZS03g0537200,ZS06g0511900
Chr03,23216728,23243548,Chr06,21156967,21160496,4,ZS03g0537200,ZS06g0523200
Chr03,23564966,23583488,Chr06,12686370,12796704,14,ZS03g0542600,ZS06g0327900
Chr03,23585895,23629070,Chr06,19367591,19371397,4,ZS03g0543200,ZS06g0484400
Chr03,23648128,23747159,Chr06,19339310,19340856,4,ZS03g0545400,ZS06g0484000
Chr03,24019977,24030534,Chr06,18463917,18479567,4,ZS03g0561300,ZS06g0472000
Chr03,24262561,24266498,Chr06,13163552,13188223,4,ZS03g0564500,ZS06g0337500
Chr03,24446491,24452140,Chr06,6301876,6307875,4,ZS03g0567300,ZS06g0165300
Chr03,24446491,24452140,Chr06,17609298,17623951,5,ZS03g0567300,ZS06g0449700
Chr03,24601664,24629770,Chr06,17609298,17623951,9,ZS03g0579600,ZS06g0449700
Chr03,25294355,25302020,Chr06,19457809,19472441,5,ZS03g0589800,ZS06g0485400
Chr03,28045599,28057141,Chr06,2883734,2899046,5,ZS03g0660000,ZS06g0091800
Chr03,28045599,28057141,Chr06,11024393,11028937,4,ZS03g0660000,ZS06g0289900
Chr03,28080586,28091714,Chr06,13296052,13335475,11,ZS03g0660500,ZS06g0340100
