Chr_ann1,Start_ann1,End_ann1,Chr_ann2,Start_ann2,End_ann2,ChIN,Annotation1,Annotation2
Chr02,28958924,28966586,Chr07,20756258,20765301,7,MH02g0589300,MH07g0413600
Chr02,28958924,28966586,Chr07,21898497,21901831,4,MH02g0589300,MH07g0430800
Chr02,29195914,29201420,Chr07,23989457,24000224,4,MH02g0593400,MH07g0476700
Chr02,29680285,29684552,Chr07,19638402,19647214,4,MH02g0603300,MH07g0398400
Chr02,29680285,29684552,Chr07,22372391,22375865,4,MH02g0603300,MH07g0438700
Chr02,29680285,29684552,Chr07,27049521,27058612,4,MH02g0603300,MH07g0529000
Chr02,29680285,29684552,Chr07,27672212,27680080,7,MH02g0603300,MH07g0538700
Chr02,29947759,29961043,Chr07,14154107,14162008,4,MH02g0608200,MH07g0301400
Chr02,29947759,29961043,Chr07,24653489,24668635,15,MH02g0608200,MH07g0488900
Chr02,29947759,29961043,Chr07,27952441,27959936,7,MH02g0608200,MH07g0543200
Chr02,29968662,29975187,Chr07,26618785,26628513,8,MH02g0608500,MH07g0521700
Chr02,30488221,30496941,Chr07,3435162,3446613,6,MH02g0615900,MH07g0089300
Chr02,30488221,30496941,Chr07,3500729,3507315,5,MH02g0615900,MH07g0090200
Chr02,30488221,30496941,Chr07,4041142,4047180,8,MH02g0615900,MH07g0099000
Chr02,30488221,30496941,Chr07,19638402,19647214,11,MH02g0615900,MH07g0398400
Chr02,30488221,30496941,Chr07,20756258,20765301,20,MH02g0615900,MH07g0413600
Chr02,30488221,30496941,Chr07,21388443,21394141,5,MH02g0615900,MH07g0422200
Chr02,30488221,30496941,Chr07,21502779,21508234,9,MH02g0615900,MH07g0424100
Chr02,30488221,30496941,Chr07,21898497,21901831,4,MH02g0615900,MH07g0430800
Chr02,30488221,30496941,Chr07,22035455,22043281,10,MH02g0615900,MH07g0433500
Chr02,30488221,30496941,Chr07,22203296,22215257,7,MH02g0615900,MH07g0435500
Chr02,30488221,30496941,Chr07,22801216,22812249,14,MH02g0615900,MH07g0447100
Chr02,30488221,30496941,Chr07,24653489,24668635,14,MH02g0615900,MH07g0488900
Chr02,30488221,30496941,Chr07,26618785,26628513,16,MH02g0615900,MH07g0521700
Chr02,30488221,30496941,Chr07,27680904,27692995,13,MH02g0615900,MH07g0539000
Chr02,30488221,30496941,Chr07,27952441,27959936,8,MH02g0615900,MH07g0543200
Chr02,30681383,30686792,Chr07,21388443,21394141,5,MH02g0619000,MH07g0422200
Chr02,30681383,30686792,Chr07,22337263,22344029,4,MH02g0619000,MH07g0438200
Chr02,30807454,30815659,Chr07,22801216,22812249,5,MH02g0621200,MH07g0447100
Chr02,31005349,31013840,Chr07,2652436,2658212,5,MH02g0625200,MH07g0075100
Chr02,31005349,31013840,Chr07,4041142,4047180,9,MH02g0625200,MH07g0099000
Chr02,31005349,31013840,Chr07,19599634,19605733,4,MH02g0625200,MH07g0397900
Chr02,31005349,31013840,Chr07,21502779,21508234,6,MH02g0625200,MH07g0424100
Chr02,31005349,31013840,Chr07,22428116,22440221,4,MH02g0625200,MH07g0439800
Chr02,31005349,31013840,Chr07,22801216,22812249,11,MH02g0625200,MH07g0447100
Chr02,31005349,31013840,Chr07,24811652,24818906,4,MH02g0625200,MH07g0491000
Chr02,31005349,31013840,Chr07,26618785,26628513,18,MH02g0625200,MH07g0521700
Chr02,31005349,31013840,Chr07,27544185,27548475,4,MH02g0625200,MH07g0537300
Chr02,31005349,31013840,Chr07,27672212,27680080,10,MH02g0625200,MH07g0538700
Chr02,31005349,31013840,Chr07,27952441,27959936,7,MH02g0625200,MH07g0543200
Chr02,31819834,31820753,Chr07,11988099,11992569,4,MH02g0647800,MH07g0261800
Chr02,32444644,32450620,Chr07,27680904,27692995,4,MH02g0667400,MH07g0539000
Chr02,32459520,32464479,Chr07,20756258,20765301,7,MH02g0667700,MH07g0413600
Chr02,32479806,32487342,Chr07,20756258,20765301,9,MH02g0668200,MH07g0413600
Chr02,32479806,32487342,Chr07,21902508,21911712,4,MH02g0668200,MH07g0430900
Chr02,32479806,32487342,Chr07,24653489,24668635,9,MH02g0668200,MH07g0488900
Chr02,32479806,32487342,Chr07,27049521,27058612,9,MH02g0668200,MH07g0529000
Chr02,32529544,32534515,Chr07,19638402,19647214,4,MH02g0669200,MH07g0398400
Chr02,32529544,32534515,Chr07,27952441,27959936,4,MH02g0669200,MH07g0543200
Chr02,32586970,32596623,Chr07,710343,717704,4,MH02g0670100,MH07g0022200
Chr02,32840854,32850006,Chr07,20756258,20765301,14,MH02g0674400,MH07g0413600
Chr02,32840854,32850006,Chr07,22372391,22375865,5,MH02g0674400,MH07g0438700
Chr02,32840854,32850006,Chr07,25793912,25800263,4,MH02g0674400,MH07g0509000
Chr02,32840854,32850006,Chr07,27952441,27959936,8,MH02g0674400,MH07g0543200
Chr02,32892995,32901565,Chr07,3435162,3446613,4,MH02g0675500,MH07g0089300
Chr02,33129598,33138522,Chr07,19638402,19647214,6,MH02g0689800,MH07g0398400
Chr02,33129598,33138522,Chr07,22323544,22324064,4,MH02g0689800,NA
Chr02,33129598,33138522,Chr07,27049521,27058612,6,MH02g0689800,MH07g0529000
Chr02,33129598,33138522,Chr07,27672212,27680080,10,MH02g0689800,MH07g0538700
Chr02,33342560,33350720,Chr07,22665739,22673052,4,MH02g0692800,MH07g0444600
Chr02,33342560,33350720,Chr07,24653489,24668635,8,MH02g0692800,MH07g0488900
Chr02,33552270,33556962,Chr07,4041142,4047180,5,NA,MH07g0099000
Chr02,33552270,33556962,Chr07,20756258,20765301,7,NA,MH07g0413600
Chr02,33552270,33556962,Chr07,27672212,27680080,5,NA,MH07g0538700
Chr02,33656340,33670516,Chr07,24017215,24027315,4,MH02g0697200,MH07g0477200
Chr02,33756130,33765106,Chr07,27064020,27074046,5,MH02g0698400,MH07g0529100
Chr02,33874305,33882101,Chr07,20756258,20765301,6,MH02g0700400,MH07g0413600
Chr02,33980226,33986438,Chr07,21388443,21394141,4,MH02g0702400,MH07g0422200
Chr02,33980226,33986438,Chr07,26618785,26628513,5,MH02g0702400,MH07g0521700
Chr02,33980226,33986438,Chr07,27049521,27058612,5,MH02g0702400,MH07g0529000
Chr02,34242875,34251014,Chr07,24287998,24295207,5,MH02g0707300,MH07g0482200
Chr02,929839,936396,Chr08,22408371,22412699,5,MH02g0025700,MH08g0485100
Chr02,1235267,1245393,Chr08,19897673,19905538,5,MH02g0031300,MH08g0435200
Chr02,1235267,1245393,Chr08,21923133,21929993,4,MH02g0031300,MH08g0476300
Chr02,1235267,1245393,Chr08,23017629,23024640,9,MH02g0031300,NA
Chr02,1235267,1245393,Chr08,23716164,23724317,7,MH02g0031300,MH08g0516000
Chr02,1235267,1245393,Chr08,23849618,23857917,6,MH02g0031300,MH08g0518100
Chr02,1301963,1318267,Chr08,16990,22723,5,MH02g0032600,MH08g0010300
Chr02,1301963,1318267,Chr08,239778,249179,10,MH02g0032600,MH08g0013600
Chr02,1301963,1318267,Chr08,3871943,3877917,6,MH02g0032600,MH08g0090600
Chr02,1301963,1318267,Chr08,8049141,8052664,5,MH02g0032600,MH08g0182900
Chr02,1301963,1318267,Chr08,21666309,21676660,8,MH02g0032600,MH08g0473200
Chr02,1301963,1318267,Chr08,21918555,21920575,4,MH02g0032600,MH08g0476100
Chr02,1301963,1318267,Chr08,21930661,21935951,11,MH02g0032600,MH08g0476500
Chr02,1301963,1318267,Chr08,22296182,22306111,19,MH02g0032600,MH08g0482900
Chr02,1301963,1318267,Chr08,22762896,22770597,7,MH02g0032600,MH08g0491200
Chr02,1301963,1318267,Chr08,23017629,23024640,24,MH02g0032600,NA
Chr02,1301963,1318267,Chr08,23276890,23288221,7,MH02g0032600,MH08g0509300
Chr02,1301963,1318267,Chr08,23847440,23850395,5,MH02g0032600,MH08g0517900
Chr02,1301963,1318267,Chr08,23849618,23857917,11,MH02g0032600,MH08g0518100
Chr02,1301963,1318267,Chr08,24165057,24171797,8,MH02g0032600,MH08g0523800
Chr02,1301963,1318267,Chr08,24691804,24696902,4,MH02g0032600,MH08g0531500
Chr02,3247656,3258804,Chr08,3004481,3012296,6,MH02g0066200,MH08g0067000
Chr02,3247656,3258804,Chr08,5454881,5461309,7,MH02g0066200,MH08g0124600
Chr02,3247656,3258804,Chr08,7425272,7435050,5,MH02g0066200,MH08g0176200
Chr02,3247656,3258804,Chr08,15980178,15990514,4,MH02g0066200,MH08g0373200
Chr02,3247656,3258804,Chr08,23017629,23024640,12,MH02g0066200,NA
Chr02,3247656,3258804,Chr08,23849618,23857917,5,MH02g0066200,MH08g0518100
Chr02,3383256,3391061,Chr08,3083524,3093583,7,MH02g0068700,MH08g0078000
Chr02,3383256,3391061,Chr08,5454881,5461309,6,MH02g0068700,MH08g0124600
Chr02,3383256,3391061,Chr08,8145674,8153231,5,MH02g0068700,MH08g0183900
Chr02,3383256,3391061,Chr08,18432354,18438876,4,MH02g0068700,MH08g0414300
Chr02,3383256,3391061,Chr08,19897673,19905538,7,MH02g0068700,MH08g0435200
Chr02,3383256,3391061,Chr08,21445261,21448962,9,MH02g0068700,NA
Chr02,3383256,3391061,Chr08,21930661,21935951,9,MH02g0068700,MH08g0476500
Chr02,3383256,3391061,Chr08,22296182,22306111,9,MH02g0068700,MH08g0482900
Chr02,3383256,3391061,Chr08,23017629,23024640,12,MH02g0068700,NA
Chr02,3383256,3391061,Chr08,23152278,23159505,4,MH02g0068700,MH08g0506300
Chr02,3862360,3869341,Chr08,21445261,21448962,4,MH02g0077100,NA
Chr02,3881863,3889298,Chr08,239778,249179,4,MH02g0077700,MH08g0013600
Chr02,4406044,4413091,Chr08,1330854,1339715,7,MH02g0085100,MH08g0030000
Chr02,4406044,4413091,Chr08,1690431,1692058,4,MH02g0085100,MH08g0046200
Chr02,4406044,4413091,Chr08,3004481,3012296,9,MH02g0085100,MH08g0067000
Chr02,4406044,4413091,Chr08,3083524,3093583,11,MH02g0085100,MH08g0078000
Chr02,4406044,4413091,Chr08,16252891,16264918,6,MH02g0085100,MH08g0379100
Chr02,4406044,4413091,Chr08,16358444,16365284,7,MH02g0085100,MH08g0380700
Chr02,4406044,4413091,Chr08,21445261,21448962,9,MH02g0085100,NA
Chr02,4406044,4413091,Chr08,21685921,21690428,6,MH02g0085100,MH08g0473400
Chr02,4406044,4413091,Chr08,21930661,21935951,9,MH02g0085100,MH08g0476500
Chr02,4406044,4413091,Chr08,22626342,22633408,4,MH02g0085100,MH08g0488700
Chr02,4406044,4413091,Chr08,22931661,22939169,4,MH02g0085100,MH08g0493200
Chr02,4406044,4413091,Chr08,23276890,23288221,6,MH02g0085100,MH08g0509300
Chr02,4406044,4413091,Chr08,24042081,24049879,8,MH02g0085100,MH08g0521800
Chr02,4406044,4413091,Chr08,24165057,24171797,4,MH02g0085100,MH08g0523800
Chr02,5098816,5104320,Chr08,19897673,19905538,4,MH02g0095100,MH08g0435200
Chr02,5578864,5587945,Chr08,20137010,20139676,4,MH02g0103100,MH08g0440500
Chr02,5578864,5587945,Chr08,20457039,20465235,6,MH02g0103100,MH08g0444500
Chr02,5578864,5587945,Chr08,25117917,25124628,4,MH02g0103100,MH08g0547900
Chr02,5578864,5587945,Chr08,25321155,25325773,4,MH02g0103100,MH08g0551100
Chr02,5901205,5908748,Chr08,3083524,3093583,6,MH02g0107500,MH08g0078000
Chr02,5901205,5908748,Chr08,5454881,5461309,5,MH02g0107500,MH08g0124600
Chr02,5901205,5908748,Chr08,23017629,23024640,12,MH02g0107500,NA
Chr02,5901205,5908748,Chr08,23543987,23554903,5,MH02g0107500,MH08g0513700
Chr02,5901205,5908748,Chr08,23849618,23857917,5,MH02g0107500,MH08g0518100
Chr02,6132794,6135520,Chr08,3083524,3093583,4,MH02g0110900,MH08g0078000
Chr02,6470620,6485289,Chr08,21445261,21448962,5,MH02g0117400,NA
Chr02,6819141,6825921,Chr08,23653371,23669086,4,MH02g0122200,MH08g0515200
Chr02,11735219,11750634,Chr08,16252891,16264918,4,MH02g0228600,MH08g0379100
Chr02,11735219,11750634,Chr08,22296182,22306111,4,MH02g0228600,MH08g0482900
Chr02,13384121,13391169,Chr08,22296182,22306111,4,MH02g0265300,MH08g0482900
Chr02,16325988,16334421,Chr08,21445261,21448962,4,MH02g0308500,NA
Chr02,16601477,16613240,Chr08,23017629,23024640,6,MH02g0313300,NA
Chr02,18684387,18692388,Chr08,23017629,23024640,5,MH02g0364800,NA
Chr02,19107757,19118176,Chr08,416056,420836,4,MH02g0381300,MH08g0016000
Chr02,19107757,19118176,Chr08,1330854,1339715,7,MH02g0381300,MH08g0030000
Chr02,19107757,19118176,Chr08,21445261,21448962,8,MH02g0381300,NA
Chr02,19107757,19118176,Chr08,21923133,21929993,4,MH02g0381300,MH08g0476300
Chr02,19107757,19118176,Chr08,21930661,21935951,9,MH02g0381300,MH08g0476500
Chr02,19107757,19118176,Chr08,22296182,22306111,9,MH02g0381300,MH08g0482900
Chr02,19107757,19118176,Chr08,23017629,23024640,16,MH02g0381300,NA
Chr02,19107757,19118176,Chr08,23152278,23159505,6,MH02g0381300,MH08g0506300
Chr02,19165472,19171223,Chr08,21930661,21935951,4,MH02g0382100,MH08g0476500
Chr02,22719486,22732982,Chr08,16252891,16264918,4,NA,MH08g0379100
Chr02,22719486,22732982,Chr08,23849618,23857917,6,NA,MH08g0518100
Chr02,23004245,23021015,Chr08,21930661,21935951,10,MH02g0473000,MH08g0476500
Chr02,23004245,23021015,Chr08,22181414,22189975,6,MH02g0473000,MH08g0481100
Chr02,23004245,23021015,Chr08,23646908,23651630,6,MH02g0473000,MH08g0515000
Chr02,23004245,23021015,Chr08,25367715,25375482,7,MH02g0473000,MH08g0552000
Chr02,23090965,23102600,Chr08,21445261,21448962,4,MH02g0474400,NA
Chr02,23183504,23186866,Chr08,23849618,23857917,4,MH02g0476100,MH08g0518100
Chr02,24185961,24191089,Chr08,23017629,23024640,4,NA,NA
Chr02,24439309,24446243,Chr08,3083524,3093583,4,MH02g0493200,MH08g0078000
Chr02,25801504,25809791,Chr08,1330854,1339715,4,MH02g0514300,MH08g0030000
Chr02,25801504,25809791,Chr08,21930661,21935951,5,MH02g0514300,MH08g0476500
Chr02,25815359,25821299,Chr08,23849618,23857917,4,MH02g0514600,MH08g0518100
Chr02,26152734,26159377,Chr08,23017629,23024640,7,MH02g0520200,NA
Chr02,26639437,26646437,Chr08,19897673,19905538,4,MH02g0528000,MH08g0435200
Chr02,26639437,26646437,Chr08,23017629,23024640,6,MH02g0528000,NA
Chr02,27065474,27071645,Chr08,23017629,23024640,5,MH02g0545100,NA
Chr02,28275156,28283014,Chr08,1330854,1339715,5,MH02g0567300,MH08g0030000
Chr02,28275156,28283014,Chr08,7425272,7435050,4,MH02g0567300,MH08g0176200
Chr02,28275156,28283014,Chr08,22408371,22412699,4,MH02g0567300,MH08g0485100
Chr02,28323030,28331329,Chr08,23017629,23024640,6,MH02g0567800,NA
Chr02,28323030,28331329,Chr08,23543987,23554903,5,MH02g0567800,MH08g0513700
Chr02,28366410,28376883,Chr08,7425272,7435050,5,MH02g0568500,MH08g0176200
Chr02,28366410,28376883,Chr08,22762896,22770597,4,MH02g0568500,MH08g0491200
Chr02,28366410,28376883,Chr08,23017629,23024640,10,MH02g0568500,NA
Chr02,28366410,28376883,Chr08,25117917,25124628,4,MH02g0568500,MH08g0547900
Chr02,28386251,28396281,Chr08,8145674,8153231,4,MH02g0568600,MH08g0183900
Chr02,28601495,28609765,Chr08,7675114,7684311,4,NA,MH08g0178900
Chr02,28767859,28775416,Chr08,21445261,21448962,4,MH02g0585600,NA
Chr02,28837630,28842938,Chr08,25378579,25384535,4,MH02g0587000,MH08g0552200
Chr02,29947759,29961043,Chr08,22639999,22647943,4,MH02g0608200,MH08g0489000
Chr02,29968662,29975187,Chr08,22385664,22394448,4,MH02g0608500,MH08g0484700
Chr02,30488221,30496941,Chr08,1330854,1339715,9,MH02g0615900,MH08g0030000
Chr02,30488221,30496941,Chr08,14607052,14613536,4,MH02g0615900,MH08g0340200
Chr02,30488221,30496941,Chr08,19636230,19639848,4,MH02g0615900,MH08g0431800
Chr02,30488221,30496941,Chr08,21445261,21448962,10,MH02g0615900,NA
Chr02,30488221,30496941,Chr08,21666309,21676660,6,MH02g0615900,MH08g0473200
Chr02,30488221,30496941,Chr08,22296182,22306111,11,MH02g0615900,MH08g0482900
Chr02,30488221,30496941,Chr08,22639999,22647943,5,MH02g0615900,MH08g0489000
Chr02,30488221,30496941,Chr08,23017629,23024640,16,MH02g0615900,NA
Chr02,30488221,30496941,Chr08,23891487,23894376,4,MH02g0615900,MH08g0518700
Chr02,30488221,30496941,Chr08,24042081,24049879,9,MH02g0615900,MH08g0521800
Chr02,30858633,30862089,Chr08,23152278,23159505,4,MH02g0621900,MH08g0506300
Chr02,30969752,30975704,Chr08,23017629,23024640,4,MH02g0624600,NA
Chr02,31005349,31013840,Chr08,5446527,5452026,5,MH02g0625200,MH08g0124400
Chr02,31005349,31013840,Chr08,21445261,21448962,12,MH02g0625200,NA
Chr02,32479806,32487342,Chr08,3083524,3093583,6,MH02g0668200,MH08g0078000
Chr02,32529544,32534515,Chr08,6908754,6910066,4,MH02g0669200,MH08g0159800
Chr02,32586970,32596623,Chr08,23017629,23024640,5,MH02g0670100,NA
Chr02,32840854,32850006,Chr08,3083524,3093583,8,MH02g0674400,MH08g0078000
Chr02,32840854,32850006,Chr08,4548210,4557570,4,MH02g0674400,MH08g0111200
Chr02,32840854,32850006,Chr08,22408371,22412699,5,MH02g0674400,MH08g0485100
Chr02,32840854,32850006,Chr08,23017629,23024640,9,MH02g0674400,NA
Chr02,33129598,33138522,Chr08,21930661,21935951,7,MH02g0689800,MH08g0476500
Chr02,33129598,33138522,Chr08,22296182,22306111,6,MH02g0689800,MH08g0482900
Chr02,33129598,33138522,Chr08,23017629,23024640,9,MH02g0689800,NA
Chr02,33129598,33138522,Chr08,23276890,23288221,5,MH02g0689800,MH08g0509300
Chr02,33129598,33138522,Chr08,23849618,23857917,6,MH02g0689800,MH08g0518100
Chr02,33342560,33350720,Chr08,19897673,19905538,4,MH02g0692800,MH08g0435200
Chr02,33342560,33350720,Chr08,21445261,21448962,4,MH02g0692800,NA
Chr02,33342560,33350720,Chr08,23849618,23857917,4,MH02g0692800,MH08g0518100
Chr02,940198,951496,Chr09,16892128,16904434,4,MH02g0026000,MH09g0368500
Chr02,1235267,1245393,Chr09,10553226,10564882,5,MH02g0031300,MH09g0240900
Chr02,1235267,1245393,Chr09,14617055,14624608,12,MH02g0031300,MH09g0320000
Chr02,1235267,1245393,Chr09,14638159,14640784,4,MH02g0031300,MH09g0320200
Chr02,1235267,1245393,Chr09,16892128,16904434,6,MH02g0031300,MH09g0368500
Chr02,1235267,1245393,Chr09,20353573,20360996,4,MH02g0031300,MH09g0438000
Chr02,1235267,1245393,Chr09,21558222,21564278,4,MH02g0031300,MH09g0461300
Chr02,1301963,1318267,Chr09,814144,823518,13,MH02g0032600,MH09g0031300
Chr02,1301963,1318267,Chr09,10553226,10564882,10,MH02g0032600,MH09g0240900
Chr02,1301963,1318267,Chr09,14617055,14624608,22,MH02g0032600,MH09g0320000
Chr02,1301963,1318267,Chr09,18474255,18479817,22,MH02g0032600,NA
Chr02,1301963,1318267,Chr09,20048848,20053245,11,MH02g0032600,MH09g0433900
Chr02,1301963,1318267,Chr09,20611420,20620039,11,MH02g0032600,MH09g0442500
Chr02,1301963,1318267,Chr09,20958889,20961857,6,MH02g0032600,NA
Chr02,1479975,1487345,Chr09,14118052,14127254,4,MH02g0036000,MH09g0312600
Chr02,1730400,1734610,Chr09,814144,823518,5,MH02g0039700,MH09g0031300
Chr02,3139439,3153739,Chr09,20039180,20045426,7,NA,MH09g0433700
Chr02,3139439,3153739,Chr09,21787186,21793430,4,NA,MH09g0465800
Chr02,3247656,3258804,Chr09,814144,823518,9,MH02g0066200,MH09g0031300
Chr02,3247656,3258804,Chr09,14617055,14624608,10,MH02g0066200,MH09g0320000
Chr02,3247656,3258804,Chr09,18812871,18819617,6,MH02g0066200,MH09g0403800
Chr02,3247656,3258804,Chr09,20045194,20048624,4,MH02g0066200,NA
Chr02,3383256,3391061,Chr09,3888663,3894970,4,MH02g0068700,MH09g0101100
Chr02,3383256,3391061,Chr09,10553226,10564882,9,MH02g0068700,MH09g0240900
Chr02,3383256,3391061,Chr09,14617055,14624608,9,MH02g0068700,MH09g0320000
Chr02,3383256,3391061,Chr09,16682924,16689656,6,MH02g0068700,MH09g0365200
Chr02,3383256,3391061,Chr09,19050800,19055790,4,MH02g0068700,MH09g0407800
Chr02,3383256,3391061,Chr09,20045194,20048624,5,MH02g0068700,NA
Chr02,3862360,3869341,Chr09,19957662,19963803,5,MH02g0077100,MH09g0432300
Chr02,4360536,4376443,Chr09,14617055,14624608,7,NA,MH09g0320000
Chr02,4406044,4413091,Chr09,10553226,10564882,8,MH02g0085100,MH09g0240900
Chr02,4406044,4413091,Chr09,14118052,14127254,7,MH02g0085100,MH09g0312600
Chr02,4406044,4413091,Chr09,16151120,16159693,8,MH02g0085100,MH09g0354100
Chr02,4406044,4413091,Chr09,17641697,17648623,5,MH02g0085100,MH09g0381200
Chr02,4406044,4413091,Chr09,20048848,20053245,9,MH02g0085100,MH09g0433900
Chr02,4406044,4413091,Chr09,20752805,20760080,6,MH02g0085100,MH09g0445300
Chr02,4492433,4500607,Chr09,14617055,14624608,5,MH02g0086500,MH09g0320000
Chr02,5578864,5587945,Chr09,10553226,10564882,8,MH02g0103100,MH09g0240900
Chr02,5578864,5587945,Chr09,20198023,20205516,5,MH02g0103100,MH09g0436000
Chr02,5901205,5908748,Chr09,16892128,16904434,5,MH02g0107500,MH09g0368500
Chr02,5901205,5908748,Chr09,17917877,17933579,9,MH02g0107500,MH09g0385600
Chr02,5901205,5908748,Chr09,20045194,20048624,4,MH02g0107500,MH09g0433800
Chr02,5901205,5908748,Chr09,21722851,21730932,4,MH02g0107500,MH09g0464400
Chr02,7114393,7123245,Chr09,13287393,13301497,5,MH02g0126500,MH09g0301600
Chr02,11735219,11750634,Chr09,13287393,13301497,5,MH02g0228600,MH09g0301600
Chr02,12574387,12579924,Chr09,14617055,14624608,4,MH02g0242100,MH09g0320000
Chr02,12574387,12579924,Chr09,16976346,16979742,4,MH02g0242100,MH09g0369200
Chr02,13384121,13391169,Chr09,5043200,5050114,4,MH02g0265300,MH09g0139200
Chr02,13384121,13391169,Chr09,13287393,13301497,4,MH02g0265300,MH09g0301600
Chr02,13384121,13391169,Chr09,15103351,15110857,4,MH02g0265300,MH09g0329200
Chr02,13384121,13391169,Chr09,20048848,20053245,4,MH02g0265300,MH09g0433900
Chr02,19107757,19118176,Chr09,814144,823518,8,MH02g0381300,MH09g0031300
Chr02,19107757,19118176,Chr09,10212476,10223242,4,MH02g0381300,MH09g0235600
Chr02,19107757,19118176,Chr09,10658793,10664823,6,MH02g0381300,MH09g0241500
Chr02,19107757,19118176,Chr09,14330240,14341129,5,MH02g0381300,MH09g0316200
Chr02,19107757,19118176,Chr09,14617055,14624608,12,MH02g0381300,MH09g0320000
Chr02,19107757,19118176,Chr09,17917877,17933579,8,MH02g0381300,MH09g0385600
Chr02,19107757,19118176,Chr09,19859838,19861568,4,MH02g0381300,MH09g0431300
Chr02,19107757,19118176,Chr09,20045194,20048624,5,MH02g0381300,MH09g0433800
Chr02,19107757,19118176,Chr09,20048848,20053245,6,MH02g0381300,MH09g0433900
Chr02,19107757,19118176,Chr09,20594871,20606077,7,MH02g0381300,MH09g0442400
Chr02,19863292,19874624,Chr09,16682924,16689656,4,MH02g0392800,MH09g0365200
Chr02,19939966,19944970,Chr09,10658793,10664823,4,MH02g0393600,MH09g0241500
Chr02,19939966,19944970,Chr09,16976346,16979742,4,MH02g0393600,MH09g0369200
Chr02,19939966,19944970,Chr09,18474255,18479817,5,MH02g0393600,NA
Chr02,19939966,19944970,Chr09,20594871,20606077,5,MH02g0393600,MH09g0442400
Chr02,19939966,19944970,Chr09,20611420,20620039,4,MH02g0393600,MH09g0442500
Chr02,20603689,20610799,Chr09,14274871,14278596,4,MH02g0404800,MH09g0315000
Chr02,21901259,21909267,Chr09,13287393,13301497,4,MH02g0444400,MH09g0301600
Chr02,22440651,22445815,Chr09,10658793,10664823,4,MH02g0463800,MH09g0241500
Chr02,22581157,22587232,Chr09,10212476,10223242,4,MH02g0465600,MH09g0235600
Chr02,22719486,22732982,Chr09,13904860,13912086,4,NA,MH09g0310000
Chr02,22719486,22732982,Chr09,14617055,14624608,8,NA,MH09g0320000
Chr02,22719486,22732982,Chr09,15103351,15110857,7,NA,MH09g0329200
Chr02,22719486,22732982,Chr09,18474255,18479817,9,NA,NA
Chr02,22989106,22999087,Chr09,13287393,13301497,7,MH02g0472800,MH09g0301600
Chr02,22989106,22999087,Chr09,15103351,15110857,5,MH02g0472800,MH09g0329200
Chr02,22989106,22999087,Chr09,20039180,20045426,8,MH02g0472800,MH09g0433700
Chr02,23004245,23021015,Chr09,20048848,20053245,9,MH02g0473000,MH09g0433900
Chr02,23489109,23496799,Chr09,14617055,14624608,6,MH02g0480700,MH09g0320000
Chr02,23524740,23531409,Chr09,18474255,18479817,4,MH02g0481200,NA
Chr02,23706172,23713514,Chr09,15103351,15110857,4,MH02g0483700,MH09g0329200
Chr02,24185961,24191089,Chr09,14617055,14624608,5,NA,MH09g0320000
Chr02,24439309,24446243,Chr09,17917877,17933579,4,MH02g0493200,MH09g0385600
Chr02,25166258,25171796,Chr09,16892128,16904434,4,MH02g0505100,MH09g0368500
Chr02,25801504,25809791,Chr09,20198023,20205516,4,MH02g0514300,MH09g0436000
Chr02,26299059,26304013,Chr09,16976346,16979742,4,MH02g0522300,MH09g0369200
Chr02,26871666,26874386,Chr09,17917877,17933579,5,MH02g0541100,MH09g0385600
Chr02,26917755,26920881,Chr09,814144,823518,5,MH02g0541700,MH09g0031300
Chr02,27141000,27145269,Chr09,10553226,10564882,6,MH02g0546300,MH09g0240900
Chr02,27141000,27145269,Chr09,15103351,15110857,4,MH02g0546300,MH09g0329200
Chr02,27246128,27253066,Chr09,20048848,20053245,4,MH02g0548400,MH09g0433900
Chr02,28275156,28283014,Chr09,814144,823518,6,MH02g0567300,MH09g0031300
Chr02,28275156,28283014,Chr09,2453236,2463922,4,MH02g0567300,MH09g0065700
Chr02,28275156,28283014,Chr09,13904860,13912086,4,MH02g0567300,MH09g0310000
Chr02,28275156,28283014,Chr09,14617055,14624608,8,MH02g0567300,MH09g0320000
Chr02,28275156,28283014,Chr09,16063706,16070987,5,MH02g0567300,MH09g0352700
Chr02,28275156,28283014,Chr09,18415473,18419550,5,MH02g0567300,MH09g0396200
Chr02,28275156,28283014,Chr09,20237138,20242810,4,MH02g0567300,MH09g0436500
Chr02,28366410,28376883,Chr09,5043200,5050114,4,MH02g0568500,MH09g0139200
Chr02,28366410,28376883,Chr09,10553226,10564882,5,MH02g0568500,MH09g0240900
Chr02,28366410,28376883,Chr09,20039180,20045426,10,MH02g0568500,MH09g0433700
Chr02,28601495,28609765,Chr09,13287393,13301497,5,NA,MH09g0301600
Chr02,29155147,29164209,Chr09,14617055,14624608,4,MH02g0592600,MH09g0320000
Chr02,29374341,29384702,Chr09,20216170,20227060,4,NA,MH09g0436200
Chr02,29712117,29716118,Chr09,13287393,13301497,5,MH02g0604200,MH09g0301600
Chr02,29947759,29961043,Chr09,20686402,20689601,4,MH02g0608200,MH09g0443600
Chr02,29947759,29961043,Chr09,21730612,21733100,4,MH02g0608200,MH09g0464500
Chr02,29968662,29975187,Chr09,10553226,10564882,5,MH02g0608500,MH09g0240900
Chr02,29968662,29975187,Chr09,20198023,20205516,4,MH02g0608500,MH09g0436000
